Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,P3,Pz,P4,O1
0.395,0.360,-0.250,-0.422,0.031,-0.042,-0.323,-0.545,-0.228,-0.309,-0.266,0.094,-0.388,-0.261,0.015,-0.281
0.339,0.105,-0.418,-0.376,0.040,0.263,-0.027,-0.324,-0.328,-0.415,-0.003,0.110,-0.514,-0.093,0.194,-0.113
0.213,0.349,-0.501,-0.250,0.149,0.098,-0.189,-0.349,-0.180,-0.353,0.073,0.095,-0.359,-0.089,0.108,-0.304
-0.074,0.134,-0.430,-0.306,0.287,-0.085,-0.079,-0.185,-0.414,-0.523,-0.243,-0.023,-0.084,-0.161,-0.080,-0.533
0.198,0.419,-0.166,-0.318,0.146,0.021,-0.251,-0.612,-0.469,-0.796,-0.377,-0.062,-0.227,0.121,-0.054,-0.428
-0.195,0.068,-0.264,-0.244,-0.194,0.015,-0.315,-0.280,-0.522,-0.616,-0.468,0.069,0.000,-0.085,0.235,0.089
0.238,0.370,-0.113,-0.076,-0.246,-0.153,-0.273,-0.358,-0.634,-0.380,-0.187,-0.170,-0.133,0.463,0.506,-0.126
0.184,0.457,-0.559,-0.419,-0.580,0.064,-0.426,-0.035,-0.433,-0.435,0.148,-0.013,0.054,0.618,0.417,-0.246
-0.194,0.856,-0.267,-0.209,-0.406,0.298,-0.121,-0.187,-0.219,-0.237,0.070,-0.013,-0.067,0.580,0.195,-0.149
-0.126,0.320,-0.424,-0.337,-0.156,0.072,-0.156,-0.229,-0.067,-0.378,0.194,0.211,-0.075,0.629,-0.121,0.063
-0.423,0.031,-0.458,-0.183,-0.152,-0.357,-0.353,-0.184,-0.281,-0.521,0.021,0.391,0.168,0.515,0.183,0.194
26.828,23.135,19.947,20.506,27.299,27.847,21.719,20.799,19.073,19.247,26.065,25.500,28.434,29.547,25.514,26.038
44.432,38.081,32.929,34.265,44.740,45.865,35.663,34.274,31.707,31.495,42.958,42.283,46.638,47.983,41.538,42.587
32.309,27.774,23.856,24.703,32.593,33.901,25.660,24.777,22.717,22.926,31.097,30.685,33.694,34.917,30.235,30.985
42.404,36.200,31.910,32.707,42.881,44.026,33.747,32.587,30.115,30.156,41.101,40.051,43.999,45.734,39.575,40.931
46.732,39.861,35.220,36.080,47.019,48.408,37.155,36.224,33.037,33.493,45.048,44.004,48.698,50.225,43.339,44.689
45.307,38.162,34.305,34.899,45.423,46.711,35.870,34.820,32.125,32.292,43.112,42.569,47.068,48.132,41.623,43.008
39.404,33.140,29.214,30.474,39.291,40.854,30.634,30.063,27.832,27.775,37.792,37.096,41.162,41.947,35.930,37.332
31.089,26.270,23.034,24.082,31.158,32.408,24.047,23.661,21.894,21.560,29.692,29.085,32.451,33.165,28.569,29.428
22.866,18.966,17.059,17.562,22.545,23.506,17.521,17.242,15.797,15.790,21.814,20.983,23.332,24.607,20.660,21.464
16.757,13.839,12.177,12.663,16.784,17.134,12.591,12.438,11.308,11.640,15.756,14.985,16.819,17.495,15.027,15.508
14.076,11.591,10.348,10.562,13.839,14.605,10.406,10.576,9.431,9.654,13.074,12.559,14.026,14.675,12.380,13.133
14.738,12.449,11.064,11.411,14.679,15.759,11.483,10.922,10.396,10.179,14.104,13.937,15.067,15.829,13.725,13.800
18.560,15.401,13.940,14.122,18.595,19.685,14.163,13.868,13.363,12.863,17.491,17.220,18.892,19.690,17.197,17.396
23.479,19.118,17.231,17.600,23.089,24.558,18.218,17.478,16.198,16.294,22.029,21.738,23.841,25.058,21.360,21.826
26.293,22.272,19.384,20.317,26.153,27.915,20.851,20.381,18.579,18.758,25.150,24.539,27.333,28.619,24.055,24.919
26.406,22.460,19.718,20.599,26.714,27.870,21.059,20.137,18.670,18.301,25.279,24.773,27.741,28.490,24.483,25.201
21.383,17.915,15.952,16.674,21.648,23.111,17.081,16.492,15.173,14.761,20.729,20.260,22.623,23.390,19.679,20.452
11.821,10.004,8.597,9.010,11.518,12.810,9.094,8.510,7.989,7.648,10.919,10.674,12.337,12.839,10.596,11.009
-2.156,-1.828,-2.109,-1.870,-2.829,-2.253,-2.272,-2.444,-2.311,-2.484,-2.688,-2.628,-2.655,-2.524,-2.390,-2.358
-18.561,-16.042,-14.391,-14.960,-19.387,-18.984,-15.839,-14.773,-13.913,-14.276,-19.235,-17.935,-19.847,-20.087,-17.574,-18.103
-34.610,-29.763,-26.477,-27.301,-35.642,-35.899,-28.923,-27.303,-25.647,-25.326,-34.323,-33.234,-37.106,-37.141,-32.993,-33.910
-47.620,-40.933,-36.409,-37.456,-48.956,-50.034,-39.323,-37.562,-35.362,-35.320,-47.135,-45.484,-50.736,-50.974,-45.404,-46.711
-55.752,-47.768,-42.508,-43.679,-56.812,-58.328,-45.600,-43.871,-41.036,-41.236,-54.698,-53.178,-59.261,-59.435,-52.527,-53.840
-57.543,-49.073,-43.955,-44.975,-58.316,-59.969,-46.543,-44.546,-42.063,-42.139,-56.478,-54.712,-60.936,-61.190,-54.093,-55.020
-52.666,-45.074,-40.595,-41.500,-53.768,-55.255,-42.702,-41.269,-38.726,-38.825,-51.589,-50.506,-55.938,-56.098,-49.748,-50.510
-43.033,-36.946,-32.996,-33.752,-44.021,-45.000,-34.973,-33.499,-31.804,-31.606,-42.251,-41.214,-45.568,-45.611,-41.033,-41.632
-30.535,-26.253,-23.122,-23.575,-31.167,-32.214,-24.862,-23.740,-22.834,-22.599,-30.289,-29.167,-31.920,-32.411,-29.246,-29.405
-17.467,-14.979,-13.527,-13.857,-18.085,-18.595,-14.711,-13.832,-13.044,-13.254,-17.313,-16.807,-18.324,-18.596,-17.363,-16.896
-6.429,-5.825,-5.455,-5.155,-6.751,-7.421,-5.767,-5.272,-5.073,-5.313,-6.848,-6.005,-6.964,-6.916,-7.256,-6.095
0.929,0.326,0.258,0.866,0.466,0.182,0.261,0.443,-0.100,-0.193,0.018,0.954,0.432,0.656,-0.187,0.370
3.790,2.891,2.559,3.143,3.439,3.472,2.544,2.470,2.028,1.969,2.711,3.671,3.596,3.934,3.150,3.035
3.135,2.463,1.916,2.349,2.789,2.710,2.109,1.523,1.660,1.296,2.174,2.820,2.907,3.155,2.420,2.545
0.135,0.016,0.132,0.106,0.180,-0.160,-0.222,-0.465,-0.293,-0.627,-0.301,0.477,-0.082,0.396,-0.380,-0.132
-2.763,-2.459,-2.162,-2.329,-3.142,-3.187,-2.293,-2.526,-2.309,-2.592,-3.250,-2.186,-3.277,-2.817,-3.189,-2.977
-3.499,-2.448,-2.538,-2.784,-3.884,-3.630,-3.124,-3.000,-2.745,-2.950,-4.421,-3.490,-4.032,-3.969,-3.848,-4.003
-0.555,-0.459,-0.503,-0.255,-0.372,-0.129,-0.543,-0.202,-0.533,-0.770,-1.289,-0.395,-0.630,-0.352,-0.808,-0.707
6.842,5.716,5.189,5.194,6.837,7.307,5.162,5.218,4.810,4.356,5.606,6.270,6.806,7.251,6.136,6.326
17.830,15.248,13.151,13.539,17.632,18.523,13.871,13.865,12.551,12.399,16.519,16.602,18.440,18.769,16.042,16.947
30.741,26.286,23.282,23.889,30.751,31.858,24.039,23.718,22.050,21.526,29.084,28.814,32.240,32.410,28.682,29.348
43.327,36.958,33.171,33.478,43.519,45.089,34.141,33.491,31.257,30.658,41.168,40.206,45.412,46.059,40.483,41.139
52.871,45.052,40.243,41.248,53.088,55.426,42.088,40.970,37.975,37.834,50.952,49.865,55.889,56.273,49.544,50.518
57.699,49.372,44.020,45.010,57.741,60.267,45.828,44.415,41.322,41.138,55.447,53.998,60.676,61.221,53.859,55.038
56.259,47.709,42.482,43.141,56.114,57.988,44.780,43.022,40.201,39.757,53.540,53.195,59.103,59.506,52.349,53.501
75.352,64.058,56.859,58.281,75.864,77.707,59.975,57.896,54.040,53.645,71.815,71.101,78.985,79.653,70.094,71.789
62.199,52.918,46.345,48.258,62.594,64.141,49.308,47.769,44.654,43.981,59.666,58.366,65.095,65.513,57.766,59.050
19.103,16.025,13.855,14.627,19.230,19.110,14.748,14.392,13.474,12.897,17.776,18.082,19.710,19.822,17.596,18.259
2.483,2.314,1.318,1.895,2.415,2.539,1.634,1.478,1.591,0.776,2.107,2.203,2.557,2.439,1.712,2.447
-11.509,-9.690,-9.377,-9.178,-12.141,-12.240,-9.745,-9.570,-8.879,-9.307,-11.733,-11.042,-12.279,-12.752,-11.121,-11.410
-21.581,-18.026,-16.522,-16.724,-21.931,-22.257,-18.023,-17.137,-15.887,-16.034,-21.571,-20.890,-23.006,-23.495,-20.570,-21.096
-26.324,-22.518,-20.288,-20.366,-26.600,-27.113,-21.724,-21.061,-18.992,-19.421,-26.218,-25.570,-28.183,-28.421,-25.007,-25.413
-26.452,-22.615,-20.216,-20.657,-27.028,-27.494,-21.794,-20.862,-19.001,-19.398,-26.386,-25.310,-27.563,-28.643,-25.213,-25.604
-22.729,-19.567,-17.495,-18.010,-23.719,-23.671,-18.887,-17.829,-16.680,-17.381,-23.154,-22.397,-23.556,-24.987,-21.711,-22.490
-17.979,-15.531,-14.339,-14.433,-18.923,-19.073,-15.300,-14.537,-13.547,-14.321,-18.611,-18.079,-19.456,-20.071,-17.266,-17.811
-14.325,-12.312,-11.521,-11.505,-15.335,-15.337,-11.901,-11.209,-10.869,-11.573,-14.812,-14.154,-15.440,-16.072,-13.905,-14.544
-13.556,-11.952,-10.824,-10.576,-13.873,-14.054,-11.161,-10.797,-10.309,-10.494,-13.888,-13.037,-14.562,-15.053,-13.003,-13.677
-16.208,-13.838,-12.946,-12.745,-16.832,-17.192,-13.326,-12.856,-12.207,-12.701,-16.484,-15.570,-17.028,-17.804,-14.935,-15.877
-22.391,-19.058,-17.506,-17.317,-22.601,-23.428,-18.211,-17.621,-16.778,-17.352,-22.544,-21.442,-23.422,-24.601,-20.959,-21.848
-30.343,-26.400,-23.726,-24.237,-31.171,-32.359,-24.856,-24.161,-22.632,-23.175,-30.477,-28.849,-32.564,-32.901,-28.729,-29.665
-38.740,-33.724,-30.251,-30.875,-39.432,-40.820,-31.544,-30.110,-28.475,-29.141,-38.507,-37.105,-41.545,-41.734,-36.411,-37.690
-44.806,-38.984,-34.725,-35.074,-45.573,-46.942,-36.357,-34.984,-32.844,-33.464,-44.354,-42.813,-47.670,-47.861,-42.174,-43.450
-46.272,-40.367,-36.093,-36.190,-47.317,-48.521,-37.687,-36.138,-33.893,-34.835,-45.659,-44.080,-49.318,-49.693,-43.440,-44.723
-41.760,-36.280,-32.726,-33.271,-42.959,-44.342,-34.240,-32.652,-30.997,-31.692,-41.414,-40.312,-44.393,-45.027,-39.541,-40.930
-31.875,-27.711,-25.125,-25.411,-32.630,-33.848,-26.351,-25.420,-23.952,-24.142,-31.574,-30.724,-33.703,-34.299,-30.353,-31.097
-17.136,-14.964,-13.658,-14.015,-17.775,-18.074,-14.388,-13.257,-13.008,-13.225,-16.788,-16.786,-18.115,-18.406,-16.363,-16.984
0.249,-0.245,-0.487,-0.100,-0.384,-0.168,-0.122,-0.158,-0.314,-0.349,-0.087,0.086,0.485,0.272,-0.160,-0.328
17.669,14.916,12.903,13.653,17.342,18.230,13.853,13.626,12.452,12.402,17.052,16.868,18.837,18.640,16.043,16.323
32.624,27.432,24.481,25.134,32.214,33.310,26.094,25.282,23.182,23.380,31.505,31.106,34.842,34.521,30.060,30.772
42.905,36.076,31.834,33.419,42.368,44.067,33.691,32.863,30.294,30.392,40.847,40.668,44.712,45.246,39.790,40.664
46.533,39.602,35.219,36.463,46.510,48.519,37.439,35.864,33.569,33.455,45.260,44.752,49.296,49.823,43.408,44.830
45.203,38.364,34.036,35.196,45.092,46.793,36.162,34.512,32.488,32.106,43.188,43.651,48.235,47.934,41.840,43.198
38.930,33.163,29.392,30.643,38.922,40.690,31.291,29.709,27.942,27.637,37.289,38.180,41.945,41.368,36.716,37.285
30.664,26.002,23.518,23.968,30.222,32.053,24.200,23.181,21.805,21.436,29.508,29.940,33.188,32.768,29.110,29.303
22.416,19.099,17.142,17.737,22.293,23.306,17.675,17.061,16.151,15.507,21.538,21.804,24.200,23.754,21.064,20.989
16.267,14.011,12.633,13.037,16.269,16.911,13.295,12.578,11.600,11.166,15.366,15.743,17.910,17.228,15.369,15.489
13.453,11.537,10.762,11.302,13.649,14.156,10.810,10.396,9.576,9.552,13.252,13.249,14.890,14.822,13.301,12.532
14.402,12.628,11.287,12.191,15.105,15.112,11.435,11.186,10.206,10.015,14.199,14.251,16.113,15.656,14.030,13.614
18.079,16.021,14.217,14.969,18.574,19.094,14.141,14.342,12.846,12.819,17.848,17.645,19.947,19.509,16.841,17.175
23.014,19.958,17.813,18.330,23.260,23.716,18.551,18.199,16.397,16.368,22.202,22.138,24.562,24.590,21.356,21.515
26.337,22.909,20.462,20.933,26.695,26.652,21.219,20.572,18.761,18.780,25.038,25.731,28.022,28.193,24.651,25.058
26.329,22.840,20.129,21.072,26.314,26.880,20.818,20.581,18.600,18.247,25.288,25.775,28.201,28.199,24.388,24.871
21.663,18.701,16.503,17.207,21.406,22.255,17.004,16.769,15.342,14.839,20.628,21.227,23.096,23.172,19.923,20.452
11.484,10.419,8.916,9.384,11.758,11.884,9.071,9.189,8.042,7.730,11.120,12.001,12.709,12.476,10.663,11.000
-2.829,-1.853,-1.625,-1.764,-2.492,-2.918,-2.238,-1.504,-2.026,-2.436,-2.383,-1.737,-2.185,-2.892,-2.445,-2.363
-18.878,-15.828,-13.908,-14.423,-18.963,-19.649,-15.297,-14.550,-13.912,-14.434,-18.302,-17.125,-19.276,-20.233,-17.594,-18.131
-34.987,-29.529,-26.043,-26.995,-35.241,-36.325,-28.225,-26.810,-25.610,-26.114,-34.013,-32.857,-36.445,-37.421,-32.853,-33.478
-48.138,-40.956,-35.963,-37.080,-48.132,-50.093,-38.797,-37.176,-34.942,-35.437,-46.594,-45.433,-50.574,-51.028,-45.351,-46.563
-29.243,-24.768,-21.352,-22.353,-29.261,-30.503,-23.758,-22.282,-21.479,-21.957,-27.929,-27.370,-30.461,-30.683,-27.272,-27.872
-31.052,-26.147,-22.998,-23.533,-30.505,-31.993,-24.880,-23.649,-22.633,-22.996,-29.544,-28.894,-32.357,-32.603,-29.198,-29.499
-53.184,-45.393,-40.170,-40.861,-53.194,-55.017,-42.698,-40.993,-38.754,-39.250,-51.452,-49.935,-55.572,-55.917,-49.754,-51.136
-43.389,-37.134,-33.067,-33.548,-43.748,-45.040,-34.696,-33.335,-31.714,-32.260,-41.945,-40.504,-45.435,-45.923,-40.757,-41.926
-31.116,-26.248,-23.390,-23.580,-31.233,-32.177,-24.611,-23.266,-22.645,-23.379,-29.819,-28.780,-32.011,-32.561,-29.395,-29.444
-18.096,-15.200,-13.414,-13.596,-18.413,-18.303,-14.170,-13.038,-13.319,-13.755,-16.949,-16.478,-18.236,-18.883,-17.331,-17.323
-7.019,-5.661,-5.186,-5.021,-7.396,-6.899,-4.883,-4.437,-5.542,-5.738,-6.317,-6.548,-6.714,-7.471,-6.822,-6.817
0.232,0.874,0.249,0.726,0.052,0.561,0.920,0.828,-0.058,-0.567,0.405,0.395,1.011,0.288,-0.081,0.001
3.287,3.042,2.518,2.866,3.155,3.735,3.058,3.023,2.185,1.566,3.643,3.480,4.300,3.602,2.900,2.637
2.745,2.458,2.050,2.196,2.255,2.674,2.242,2.501,1.888,1.358,2.490,2.798,3.788,2.926,2.308,2.312
-0.189,-0.121,0.114,-0.041,-0.062,-0.179,-0.575,0.282,-0.085,-0.840,0.229,0.011,1.031,-0.110,-0.214,-0.390
-3.131,-2.405,-2.050,-2.176,-3.017,-2.611,-2.405,-1.596,-2.116,-2.813,-2.683,-2.930,-2.130,-3.398,-2.969,-3.022
-3.736,-2.880,-3.038,-2.484,-3.842,-3.663,-2.846,-2.235,-2.934,-3.524,-3.522,-3.310,-2.849,-3.755,-3.351,-3.670
-0.919,-0.359,-0.733,-0.288,-0.664,-0.763,-0.443,-0.055,-0.598,-1.346,-0.379,-0.437,0.190,-0.622,-0.714,-0.850
6.013,5.872,4.664,4.933,6.842,6.546,5.593,5.617,4.922,4.066,6.722,6.386,8.038,7.065,6.148,6.276
17.195,15.025,13.055,13.917,18.428,18.017,14.520,13.858,13.081,12.061,17.236,16.617,19.391,18.594,16.312,16.672
30.213,26.096,22.856,23.980,31.056,31.688,24.839,23.948,22.208,21.279,29.978,29.558,32.502,32.595,28.156,29.303
42.941,36.946,32.314,33.632,43.748,44.754,34.640,33.815,31.319,30.311,42.477,41.286,46.285,45.690,40.031,41.337
52.838,45.172,39.609,41.214,53.703,54.835,42.772,41.411,38.279,37.529,51.566,50.516,56.182,55.858,49.477,50.748
57.544,49.139,43.228,44.622,58.681,59.473,46.014,45.022,41.414,41.035,56.271,55.037,61.297,61.306,53.933,55.062
55.753,47.974,42.057,43.311,56.900,57.688,44.939,43.856,40.385,39.568,54.574,53.406,59.417,59.246,52.338,53.518
47.853,41.298,35.729,37.344,48.849,49.844,38.431,37.647,34.574,34.153,46.998,45.869,51.011,50.751,44.722,46.116
34.841,30.078,25.708,27.144,34.961,36.168,27.901,27.641,24.975,24.499,34.258,33.385,36.937,37.069,32.503,33.310
18.802,16.175,13.470,14.722,18.474,18.964,14.823,15.097,13.231,12.737,18.181,18.577,19.969,19.709,17.627,17.783
2.426,2.457,1.236,1.907,1.948,2.088,1.740,2.345,1.278,1.034,2.116,2.952,2.596,2.321,2.089,2.114
-11.736,-9.668,-9.337,-9.151,-11.896,-12.540,-9.580,-8.563,-8.806,-9.275,-11.168,-10.741,-12.201,-12.749,-11.160,-11.086
-21.675,-18.183,-16.965,-16.903,-21.822,-22.626,-17.450,-16.169,-15.846,-16.645,-21.222,-20.222,-22.107,-23.469,-20.428,-20.674
-26.229,-22.055,-20.447,-20.547,-26.751,-27.351,-21.411,-20.091,-19.406,-19.940,-25.888,-24.742,-27.483,-28.496,-24.533,-25.165
-26.483,-22.224,-20.657,-20.399,-26.582,-27.423,-21.554,-20.003,-19.456,-19.777,-25.933,-24.969,-27.520,-28.335,-24.527,-25.388
-23.231,-18.909,-17.943,-18.094,-23.186,-24.101,-18.781,-17.597,-16.868,-17.577,-22.876,-21.844,-24.112,-24.692,-21.853,-22.202
-18.583,-14.851,-14.490,-14.598,-18.088,-19.295,-15.398,-13.682,-13.606,-14.168,-18.211,-17.362,-19.265,-19.878,-17.223,-17.736
-14.879,-11.819,-11.889,-11.704,-14.438,-15.314,-11.999,-11.104,-10.862,-11.724,-14.616,-13.868,-15.318,-15.924,-13.666,-13.972
-14.083,-11.050,-10.872,-10.745,-13.811,-14.200,-11.326,-10.112,-10.326,-10.696,-13.668,-13.203,-14.452,-14.767,-13.022,-13.069
-16.595,-13.649,-12.838,-12.986,-16.329,-17.130,-13.399,-12.177,-12.351,-12.817,-16.319,-15.393,-17.005,-17.784,-15.258,-15.454
-22.721,-18.991,-17.473,-17.777,-22.559,-23.325,-18.560,-17.165,-16.635,-17.053,-22.060,-21.322,-23.316,-24.104,-20.959,-21.720
-31.050,-25.811,-23.902,-24.109,-30.960,-32.371,-24.796,-23.812,-22.370,-22.837,-29.886,-29.258,-32.538,-32.979,-29.102,-29.815
-39.107,-32.920,-30.594,-30.473,-38.960,-40.551,-31.375,-29.922,-28.489,-29.142,-37.909,-36.940,-41.099,-41.899,-37.063,-37.509
-45.070,-38.223,-35.164,-35.356,-45.450,-46.404,-35.949,-34.864,-32.945,-33.307,-43.579,-42.344,-47.280,-48.365,-42.461,-43.320
-46.567,-39.345,-36.122,-36.261,-46.794,-48.435,-37.206,-35.809,-33.890,-34.704,-45.459,-43.776,-48.677,-49.984,-43.854,-45.251
-42.518,-35.745,-33.111,-33.183,-42.585,-43.886,-33.912,-32.517,-30.724,-31.693,-41.549,-39.815,-44.187,-45.470,-40.201,-41.354
-32.474,-27.422,-25.137,-25.126,-32.398,-33.500,-25.635,-24.576,-23.663,-24.256,-31.500,-30.488,-33.156,-35.012,-30.706,-31.609
-17.674,-14.921,-14.102,-13.835,-17.292,-18.020,-13.709,-12.912,-12.812,-13.552,-17.205,-16.212,-17.896,-19.059,-16.580,-17.179
27.148,23.152,19.798,20.795,27.199,28.012,22.044,21.262,19.115,18.651,26.268,26.475,28.713,27.872,25.270,25.686
44.478,37.964,33.168,34.606,45.043,46.393,36.362,34.792,31.596,31.476,43.385,42.978,47.634,46.664,41.619,42.434
32.361,27.662,23.706,25.356,32.671,34.075,26.588,25.171,22.863,22.799,31.354,31.035,35.001,34.294,30.569,30.671
42.363,36.069,31.946,33.173,42.918,44.317,34.082,33.107,30.437,29.834,41.114,40.686,45.659,44.724,39.549,40.450
46.754,39.632,35.030,36.372,47.243,48.351,37.627,36.148,33.642,32.958,45.364,44.691,49.871,49.243,44.225,44.749
45.133,38.457,33.816,35.389,45.534,46.789,36.159,34.853,32.440,31.899,43.962,43.352,48.176,47.518,42.997,42.977
39.142,33.560,29.535,30.708,39.031,40.415,30.941,30.353,28.025,27.606,37.950,37.610,41.539,41.234,36.961,37.251
30.946,26.506,22.982,23.836,30.791,31.588,24.518,23.804,21.796,21.599,29.723,29.354,32.987,32.735,29.463,28.937
22.411,19.332,16.487,17.437,22.710,23.031,18.008,17.320,16.130,15.644,21.700,21.538,24.337,24.138,21.071,21.032
16.231,14.388,12.141,12.811,16.609,16.736,13.258,12.483,11.505,11.091,16.098,15.853,17.766,17.379,15.447,15.463
13.445,11.861,10.260,10.593,13.599,14.069,11.116,10.718,9.726,9.147,13.581,13.088,15.127,14.349,13.121,12.880
14.866,12.772,10.598,12.006,14.754,14.972,11.840,11.290,10.595,10.200,14.358,14.048,16.153,15.321,13.925,13.657
18.425,16.014,13.841,14.673,18.674,19.054,15.145,14.072,13.064,12.864,17.897,17.594,19.990,19.414,17.613,17.594
23.292,20.207,17.261,18.172,23.170,24.008,18.855,17.704,16.305,16.207,22.480,21.920,24.795,24.413,21.537,21.890
26.254,23.098,19.606,20.799,26.918,27.713,21.290,20.175,18.950,18.624,25.798,25.292,28.113,27.770,24.711,25.180
26.489,22.807,19.589,20.454,26.972,27.600,21.235,20.253,18.837,18.546,25.822,25.626,28.274,27.980,24.850,25.045
21.579,18.547,16.095,16.884,21.977,22.453,17.632,16.563,15.275,15.014,20.766,21.264,23.302,23.051,20.953,20.235
11.940,9.974,8.581,8.965,12.206,12.047,9.277,8.793,8.135,7.900,11.254,11.458,12.687,12.804,11.646,10.896
-2.214,-2.526,-1.948,-2.187,-1.784,-2.649,-2.205,-2.168,-2.126,-2.159,-2.406,-2.088,-2.333,-2.381,-1.964,-2.411
-19.112,-16.181,-14.627,-15.004,-18.797,-19.465,-15.160,-14.866,-13.797,-14.368,-18.066,-17.725,-19.758,-20.132,-17.850,-18.472
-35.031,-30.308,-27.098,-27.238,-35.344,-36.327,-28.309,-27.140,-25.623,-26.047,-33.551,-33.080,-36.715,-37.065,-32.764,-34.066
-48.101,-41.423,-36.918,-37.557,-48.105,-50.008,-38.657,-37.299,-35.064,-35.220,-46.393,-45.384,-50.322,-51.255,-45.111,-46.320
-56.335,-48.159,-42.950,-43.538,-56.272,-58.551,-44.965,-43.627,-40.950,-41.276,-53.927,-52.723,-58.912,-59.824,-52.495,-54.182
-57.971,-49.229,-44.169,-44.887,-58.077,-60.303,-46.698,-44.659,-41.921,-42.413,-55.681,-54.468,-60.708,-61.477,-54.027,-55.595
-53.276,-44.925,-40.418,-41.504,-53.268,-55.616,-42.890,-41.080,-38.291,-39.043,-51.574,-49.785,-55.597,-56.432,-49.739,-51.650
-43.540,-36.966,-32.955,-34.034,-43.670,-45.048,-34.923,-33.433,-31.467,-32.097,-41.966,-40.533,-45.313,-45.965,-40.740,-42.108
-0.512,-0.277,-0.167,-0.487,-0.289,-0.179,-0.433,-0.143,-0.071,-0.609,0.299,0.033,0.529,0.192,-0.203,-0.585
-0.451,0.299,-0.238,-0.535,-0.100,-0.089,-0.219,-0.132,0.058,-0.610,-0.169,0.141,0.342,-0.213,-0.038,-0.325
-0.691,-0.160,-0.417,-0.420,-0.139,-0.378,-0.175,-0.486,-0.095,-0.532,0.068,0.097,0.153,-0.142,-0.055,-0.401
-0.495,-0.072,-0.113,-0.212,0.135,-0.296,-0.224,-0.225,-0.061,-0.509,0.271,0.051,0.376,-0.071,0.078,-0.456
-0.456,0.097,-0.176,-0.344,0.208,-0.459,-0.402,-0.079,0.098,-0.424,0.277,0.200,0.390,-0.060,0.370,-0.644
0.011,0.210,-0.202,-0.216,0.150,-0.277,-0.439,-0.185,-0.419,-0.165,0.191,-0.029,0.400,0.174,0.257,-0.395
-0.257,0.061,-0.113,-0.181,0.052,-0.298,-0.147,0.263,-0.430,-0.181,0.020,0.202,0.277,0.155,0.339,-0.317
-0.163,-0.007,-0.082,-0.330,-0.081,-0.235,-0.127,0.115,-0.438,-0.436,0.075,0.055,0.263,-0.149,0.104,-0.370
-0.032,-0.177,0.156,-0.224,-0.020,-0.236,-0.268,-0.023,-0.509,-0.519,0.290,-0.266,0.394,0.147,-0.064,-0.200
-0.284,-0.052,0.084,-0.155,0.110,-0.342,-0.221,0.341,-0.430,-0.633,0.236,0.036,0.165,0.369,-0.055,-0.478
-0.369,0.332,-0.185,-0.103,-0.188,-0.255,-0.219,-0.017,-0.301,-0.432,0.065,-0.401,0.188,0.456,-0.108,-0.354
-0.456,0.475,-0.419,-0.143,0.067,-0.231,-0.388,0.171,-0.489,-0.587,-0.053,0.014,0.390,-0.000,0.157,-0.284
-0.065,0.049,-0.377,-0.202,0.278,0.149,-0.266,-0.434,-0.372,-0.291,-0.100,0.017,0.237,-0.172,0.086,-0.467
-0.170,-0.150,-0.527,-0.269,-0.138,-0.170,0.073,-0.135,-0.625,-0.355,0.358,-0.267,0.281,-0.129,-0.267,-0.145
-0.373,0.222,-0.607,-0.100,-0.056,-0.379,0.054,0.019,-0.467,-0.398,-0.036,-0.340,0.079,0.015,0.115,0.070
0.088,0.188,-0.658,0.218,0.021,-0.420,0.361,-0.304,-0.276,-0.891,-0.098,-0.283,0.361,0.290,-0.012,0.175
0.282,0.013,-0.752,0.288,-0.150,-0.488,-0.265,-0.458,-0.083,-0.748,0.088,-0.461,0.269,0.356,0.141,0.167
0.107,-0.049,-0.539,0.032,-0.404,-0.242,-0.290,-0.331,-0.186,-0.643,0.261,-0.147,0.373,0.202,0.282,0.147
-0.275,0.521,-0.182,-0.126,-0.534,-0.365,-0.478,0.015,-0.331,-0.377,0.351,-0.254,0.473,-0.087,0.037,0.370
-0.082,0.261,-0.437,-0.306,-0.512,-0.180,-0.632,-0.222,-0.443,-0.298,0.203,0.217,0.388,0.062,-0.092,0.032
-0.182,0.236,-0.157,0.052,-0.164,-0.411,-0.293,-0.312,-0.331,-0.341,0.238,0.003,0.287,0.357,-0.003,0.249
-0.007,-0.396,0.020,-0.067,-0.369,-0.149,-0.364,-0.301,-0.120,-0.272,-0.245,-0.190,0.281,0.222,-0.092,0.074
-0.020,-0.013,-0.157,-0.213,-0.328,0.023,-0.484,0.209,-0.280,-0.234,-0.593,0.019,0.476,-0.270,0.015,0.140
-0.023,0.164,0.164,-0.233,-0.056,-0.303,-0.451,-0.083,-0.085,-0.486,-0.441,0.242,0.285,-0.262,0.524,0.153
0.185,-0.116,-0.111,-0.018,-0.222,-0.230,-0.153,-0.334,-0.362,-0.239,-0.412,0.368,0.506,-0.446,0.589,0.374
0.236,0.219,-0.193,-0.059,-0.274,0.037,0.131,-0.109,-0.076,-0.088,-0.277,0.625,0.598,-0.197,0.447,0.306
0.387,0.341,-0.189,-0.260,-0.083,-0.222,0.054,0.271,-0.159,-0.331,0.137,0.262,0.194,-0.046,0.514,0.875
0.661,0.243,-0.079,-0.191,-0.157,-0.122,0.187,0.241,-0.231,-0.036,0.230,0.093,0.635,0.040,0.219,0.582
