Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,P3,Pz,P4,O1
-10.115,-7.673,-10.559,-8.613,-8.845,-10.089,-9.712,-8.673,-9.087,-7.460,-8.873,-8.854,-10.967,-9.841,-9.490,-9.553
-18.251,-14.723,-19.445,-16.037,-15.184,-18.586,-17.663,-15.586,-15.872,-13.775,-16.283,-16.040,-19.292,-17.698,-17.199,-17.097
-20.651,-16.886,-22.187,-19.031,-17.070,-21.824,-20.481,-17.920,-17.924,-16.236,-19.008,-18.622,-22.103,-20.426,-20.531,-19.807
-20.771,-16.885,-22.269,-18.577,-16.694,-21.628,-19.475,-18.028,-17.596,-15.726,-18.944,-18.699,-21.539,-19.504,-20.158,-19.536
-20.856,-16.927,-22.570,-18.577,-17.225,-21.915,-19.724,-18.432,-17.462,-16.192,-19.237,-18.628,-22.263,-20.561,-20.516,-19.908
-22.997,-19.023,-25.128,-21.036,-19.253,-23.969,-22.614,-20.013,-19.452,-17.661,-21.620,-20.549,-24.514,-22.843,-22.738,-21.995
-25.619,-20.776,-27.343,-22.803,-21.241,-26.512,-24.665,-22.151,-21.016,-19.348,-23.420,-22.484,-26.622,-24.791,-25.369,-24.093
-23.210,-18.698,-24.718,-20.501,-18.778,-24.056,-22.336,-19.806,-19.358,-17.484,-21.500,-20.529,-24.446,-22.225,-22.508,-21.635
-13.031,-10.089,-13.580,-11.000,-10.856,-13.373,-12.399,-10.855,-11.069,-9.616,-11.728,-11.579,-13.133,-12.561,-12.768,-12.081
3.040,2.922,3.431,3.245,2.047,3.564,3.585,2.978,2.169,2.407,3.151,2.301,3.727,3.235,2.506,3.062
18.761,15.224,19.351,16.937,13.915,19.739,18.376,15.928,14.809,14.092,16.833,15.758,19.940,18.220,17.057,17.682
24.797,20.324,26.023,22.422,18.210,26.398,24.171,21.589,19.830,18.747,22.467,21.087,26.861,24.158,23.179,23.152
16.667,13.088,17.060,15.347,11.805,17.499,15.939,14.003,12.689,12.225,14.473,13.887,17.676,15.863,14.807,15.797
-4.658,-4.002,-5.012,-3.965,-4.954,-4.622,-4.219,-4.075,-4.619,-3.163,-4.420,-5.015,-4.152,-4.681,-4.746,-3.960
-28.475,-23.617,-29.956,-26.024,-23.251,-30.037,-27.143,-24.913,-23.626,-21.678,-26.637,-25.826,-29.259,-27.641,-27.605,-26.948
-43.466,-35.433,-45.811,-39.584,-34.468,-45.188,-41.377,-37.150,-36.059,-32.555,-40.030,-38.395,-45.096,-42.144,-41.728,-41.344
-40.508,-32.937,-42.649,-36.857,-32.506,-42.363,-38.720,-34.950,-33.472,-30.712,-36.781,-35.722,-41.796,-39.599,-38.908,-38.461
-19.613,-15.858,-20.842,-17.743,-16.358,-20.708,-18.535,-17.347,-16.481,-14.829,-17.986,-17.958,-20.132,-19.286,-18.583,-18.716
40.186,32.741,42.510,37.171,30.743,42.470,39.513,34.893,32.246,30.768,37.104,34.519,43.235,38.369,38.043,37.908
65.428,53.184,69.095,59.946,49.989,69.175,63.211,56.651,52.753,49.747,59.830,56.730,69.074,63.187,61.817,62.101
74.851,60.968,79.388,68.739,57.110,79.104,72.534,64.782,60.450,57.178,68.458,64.971,78.745,72.600,71.212,70.410
65.658,53.140,69.189,60.718,50.182,69.336,63.499,56.027,52.948,49.947,59.847,56.964,68.984,63.531,61.945,61.486
13.397,10.519,14.027,12.022,8.775,13.674,12.592,11.156,10.611,9.844,11.895,10.831,13.733,12.441,11.901,12.076
-9.992,-8.814,-10.869,-9.234,-9.216,-10.586,-9.889,-8.543,-8.349,-7.988,-9.168,-9.074,-10.913,-10.253,-10.211,-9.877
-23.460,-19.869,-24.628,-21.819,-19.431,-24.363,-22.617,-19.911,-19.537,-18.333,-20.868,-20.985,-24.945,-23.272,-22.866,-22.517
-22.084,-18.959,-23.083,-20.536,-17.915,-22.567,-21.078,-18.971,-18.232,-17.593,-19.727,-19.912,-22.883,-21.263,-21.570,-21.115
-8.310,-7.869,-9.373,-8.136,-8.166,-8.896,-8.719,-7.751,-7.831,-7.205,-8.266,-8.383,-9.425,-8.724,-9.383,-8.589
8.245,6.180,8.331,7.217,5.102,8.984,7.559,6.646,5.995,6.294,7.124,6.620,8.305,6.814,7.023,7.399
20.955,16.224,21.746,19.260,15.220,22.113,19.706,17.580,16.487,15.636,19.196,17.618,21.528,19.340,19.186,19.295
26.026,20.539,26.870,23.306,18.782,27.308,24.557,21.936,19.997,19.369,23.313,22.043,26.613,24.112,24.125,23.893
24.666,19.399,26.021,22.160,17.954,26.271,23.347,20.792,19.028,18.357,22.206,20.688,25.091,23.108,22.781,22.939
21.650,17.260,22.602,19.884,15.882,23.414,20.587,18.568,16.790,16.087,20.036,18.739,22.324,20.288,19.995,19.713
20.640,16.675,22.061,19.406,15.103,22.394,19.888,17.892,15.980,15.799,19.353,17.637,21.615,19.064,19.126,19.056
21.418,17.293,22.525,19.922,15.570,22.686,20.479,18.491,15.822,16.108,19.463,18.112,22.264,19.744,19.508,19.392
20.287,16.318,20.975,17.939,14.317,21.093,18.913,17.297,15.040,14.614,18.100,16.980,20.711,18.658,18.270,18.372
13.653,10.784,14.423,12.262,9.607,14.327,12.723,11.722,10.461,9.985,12.414,11.137,14.283,12.697,12.253,11.972
3.355,1.771,2.852,2.499,0.990,2.742,2.164,2.491,1.238,1.485,2.056,1.707,2.462,1.751,1.657,1.776
-7.453,-7.181,-8.493,-7.279,-7.057,-8.294,-8.094,-7.056,-6.953,-6.902,-7.783,-7.478,-8.852,-8.142,-8.314,-7.852
-11.450,-9.417,-11.855,-10.087,-9.713,-11.730,-11.216,-9.789,-9.795,-9.404,-10.662,-10.083,-11.869,-11.025,-11.862,-11.118
-2.419,-1.885,-2.536,-1.348,-2.322,-2.337,-2.033,-1.835,-2.406,-1.957,-2.386,-1.996,-2.240,-2.353,-3.106,-2.679
17.570,13.948,18.845,16.757,12.633,18.780,16.730,14.931,13.216,12.867,15.537,15.385,18.244,16.665,15.861,16.262
40.249,32.543,42.114,37.082,30.331,42.164,38.443,34.312,31.255,30.020,36.253,34.712,41.923,38.605,37.699,37.379
53.401,43.566,56.092,49.494,40.819,56.490,51.878,46.115,42.243,40.267,48.801,46.300,55.995,51.086,50.735,50.454
50.140,41.057,52.564,46.622,38.216,53.075,48.882,43.370,39.858,37.445,45.415,43.607,52.552,48.388,47.715,47.409
29.909,24.564,31.226,27.932,22.553,31.994,29.179,25.366,23.317,22.165,26.614,26.213,31.402,28.758,28.153,28.110
1.548,1.055,0.856,1.103,0.664,1.432,1.490,0.795,0.098,0.261,0.295,1.102,1.308,0.775,0.784,1.359
-22.057,-18.243,-23.980,-20.762,-18.085,-23.752,-21.451,-19.848,-19.178,-17.861,-21.442,-19.475,-23.890,-22.150,-21.943,-21.504
-29.878,-24.507,-31.855,-27.761,-24.068,-32.220,-28.570,-26.421,-25.448,-23.582,-28.134,-26.519,-31.675,-29.913,-29.129,-28.756
-18.773,-15.065,-19.880,-17.173,-15.445,-20.347,-17.707,-16.283,-16.330,-15.016,-17.342,-16.553,-19.604,-18.798,-18.259,-18.069
5.956,4.694,5.963,5.589,3.660,5.615,5.883,4.978,3.597,3.273,4.748,4.922,5.897,4.869,4.845,5.157
31.111,25.178,32.106,28.583,22.770,32.083,29.823,26.352,23.499,22.657,27.411,27.038,32.228,29.471,28.448,28.812
45.047,36.563,46.997,41.046,34.015,46.979,43.293,38.922,35.055,33.120,40.105,39.283,46.702,42.906,42.550,41.967
42.834,34.420,43.800,39.022,32.428,44.310,40.772,36.937,33.405,31.207,38.458,37.126,44.032,40.218,40.218,39.663
26.792,21.694,26.984,24.333,19.707,27.497,25.677,23.305,20.085,18.814,23.634,23.165,27.125,25.030,25.072,24.487
6.169,4.848,5.962,5.769,3.444,5.974,6.070,5.234,3.654,3.885,4.591,4.967,5.742,4.715,5.199,4.907
-9.737,-7.968,-10.344,-9.196,-8.523,-10.684,-9.513,-8.452,-8.942,-7.856,-9.143,-8.478,-10.810,-10.655,-9.739,-9.970
-15.102,-12.785,-16.694,-14.431,-13.622,-16.887,-15.302,-13.640,-13.839,-12.366,-14.509,-13.658,-16.979,-16.178,-15.309,-15.133
-12.255,-10.042,-13.727,-11.458,-10.989,-14.004,-12.282,-10.699,-11.248,-9.746,-11.724,-11.427,-13.950,-13.387,-12.271,-12.124
-5.887,-5.058,-6.827,-5.477,-6.102,-7.001,-6.167,-5.034,-5.700,-5.853,-5.763,-5.616,-7.455,-6.840,-6.310,-6.490
-0.843,-0.998,-1.536,-0.850,-1.853,-1.375,-1.429,-0.909,-1.951,-2.188,-1.749,-1.098,-2.113,-2.269,-1.831,-1.559
0.198,0.034,0.023,0.146,-0.745,-0.044,-0.152,0.504,-0.969,-0.632,-0.321,0.356,-0.523,-0.673,-0.082,-0.111
0.553,0.553,0.497,0.349,0.062,0.291,0.438,0.508,-0.367,-0.253,0.226,0.455,-0.166,-0.352,-0.070,0.337
3.638,2.885,2.949,2.933,1.819,2.691,2.929,2.388,1.193,1.354,2.251,2.647,2.776,2.443,2.433,2.860
9.523,7.235,9.290,8.535,6.081,8.972,8.151,7.274,5.477,6.139,7.835,7.708,8.720,8.417,8.436,8.209
15.309,12.252,15.412,13.867,11.234,15.074,14.212,12.478,10.582,11.061,13.446,13.383,15.331,14.127,13.832,14.418
15.792,12.676,16.472,13.857,11.654,15.948,14.584,13.042,11.602,11.163,13.365,13.528,15.810,14.718,14.504,14.838
7.044,5.340,6.333,5.982,4.489,6.106,5.891,5.346,4.092,4.157,5.417,5.236,6.228,5.508,5.680,5.468
-10.902,-9.662,-13.136,-10.798,-9.907,-12.773,-11.537,-9.974,-11.213,-9.663,-11.275,-10.639,-12.967,-12.016,-11.998,-11.678
-31.420,-26.126,-34.203,-29.579,-25.609,-34.312,-30.837,-27.080,-27.244,-24.082,-29.593,-27.961,-34.436,-31.834,-31.305,-30.821
-43.959,-36.235,-47.125,-40.774,-35.699,-47.242,-43.072,-37.931,-37.044,-33.959,-41.161,-38.938,-47.143,-43.758,-43.134,-42.388
-41.680,-33.811,-43.964,-37.820,-33.098,-44.194,-40.207,-35.333,-34.527,-31.870,-38.721,-36.311,-43.443,-40.761,-40.122,-39.584
-22.838,-18.832,-24.013,-20.585,-18.159,-24.332,-22.399,-19.290,-18.890,-17.481,-21.878,-20.224,-24.061,-22.833,-22.376,-21.882
3.645,2.707,3.775,3.471,2.227,3.374,3.380,3.515,1.895,2.734,2.733,2.912,3.886,3.184,2.917,3.203
24.945,20.498,26.104,22.835,18.773,25.904,23.913,21.673,19.190,18.780,22.067,21.777,26.239,23.785,22.926,23.110
30.070,24.519,31.826,27.426,23.182,31.834,29.104,26.584,23.866,22.992,26.512,26.094,32.289,28.717,28.087,27.842
16.141,12.965,17.056,14.402,11.892,17.367,15.704,14.015,12.277,12.340,13.917,13.921,17.524,15.483,14.724,14.915
-10.610,-9.165,-11.389,-10.163,-8.900,-10.876,-10.319,-9.055,-9.488,-7.746,-10.654,-9.803,-10.825,-10.549,-10.747,-10.355
-37.733,-31.091,-40.097,-35.011,-30.990,-39.851,-36.538,-32.094,-31.560,-28.864,-35.581,-33.618,-39.836,-36.782,-36.845,-36.015
-52.727,-43.383,-56.522,-49.033,-42.439,-56.323,-51.115,-45.198,-44.329,-40.533,-49.179,-46.621,-55.787,-51.509,-51.378,-50.823
-50.427,-40.968,-53.334,-46.871,-40.242,-53.067,-48.472,-43.010,-41.843,-38.813,-46.476,-44.160,-52.970,-49.158,-48.738,-48.344
-33.290,-26.813,-34.461,-30.547,-26.467,-34.554,-31.266,-27.527,-27.469,-25.113,-30.588,-28.831,-34.342,-31.485,-31.737,-31.277
-9.859,-8.147,-10.501,-10.061,-8.568,-10.537,-9.606,-8.026,-9.321,-8.465,-9.506,-8.994,-10.676,-9.735,-10.142,-9.904
6.737,5.618,7.084,5.803,4.561,6.946,6.639,5.841,4.405,4.774,5.339,5.585,6.807,6.380,5.902,6.126
11.594,9.896,11.624,10.158,8.621,12.209,10.761,9.854,8.513,8.509,10.282,9.922,12.057,11.102,10.476,10.460
5.384,3.985,5.197,4.050,3.700,5.490,5.023,4.664,3.506,3.849,4.150,4.615,5.394,4.896,4.719,4.575
-6.048,-5.223,-6.647,-6.492,-5.183,-6.323,-5.910,-5.287,-6.050,-5.247,-6.390,-5.706,-7.127,-6.106,-6.227,-6.367
-15.396,-13.100,-17.268,-15.518,-12.677,-16.579,-15.437,-13.806,-13.934,-12.977,-14.857,-14.344,-17.295,-15.510,-15.172,-15.403
-20.470,-16.570,-21.773,-19.132,-16.189,-21.803,-20.265,-17.822,-17.749,-16.766,-19.217,-17.962,-21.661,-20.273,-19.562,-19.865
-21.090,-16.870,-22.127,-19.186,-16.605,-21.972,-20.466,-18.006,-18.165,-16.603,-19.273,-18.560,-22.029,-20.732,-20.523,-20.136
-20.831,-17.037,-22.368,-19.240,-16.236,-21.624,-20.146,-17.917,-17.856,-16.065,-18.622,-18.067,-21.811,-20.110,-19.895,-19.738
-22.387,-18.332,-24.051,-20.521,-17.784,-23.318,-21.321,-18.763,-19.168,-17.454,-20.275,-19.528,-23.945,-21.537,-21.850,-21.470
-24.955,-20.498,-26.728,-23.172,-19.949,-26.158,-23.925,-21.483,-20.820,-19.564,-22.706,-21.833,-26.995,-24.433,-24.330,-23.765
-24.296,-20.232,-25.945,-22.552,-18.961,-25.948,-23.556,-21.042,-20.520,-18.909,-22.155,-21.274,-26.515,-24.510,-23.801,-23.390
-16.392,-14.160,-17.720,-14.964,-13.403,-17.918,-16.311,-14.308,-14.050,-13.115,-15.113,-14.598,-18.166,-16.788,-16.643,-16.387
-2.163,-2.301,-2.427,-1.956,-2.274,-2.719,-1.973,-1.088,-2.097,-2.112,-1.664,-2.010,-2.629,-2.614,-2.303,-2.195
14.466,10.834,15.036,12.821,10.387,14.717,14.124,12.585,11.296,10.442,13.683,12.497,14.816,13.133,13.235,13.570
24.475,18.845,25.299,22.608,18.372,25.302,23.252,21.314,19.143,18.050,22.365,20.807,25.318,22.602,22.916,22.990
20.725,16.217,21.679,19.155,15.747,21.493,20.196,18.373,16.390,15.482,19.135,17.770,21.508,19.039,19.580,19.830
3.730,1.999,3.229,2.958,1.989,3.127,3.130,2.825,1.515,2.483,3.329,2.456,3.104,2.440,2.757,3.730
-20.205,-18.078,-22.358,-19.040,-16.700,-22.362,-19.957,-17.962,-17.703,-16.056,-18.453,-18.417,-22.392,-21.372,-20.552,-19.236
-39.234,-33.454,-42.030,-36.526,-31.569,-42.458,-38.108,-34.633,-33.171,-30.535,-36.076,-34.935,-42.905,-39.572,-38.484,-37.901
-42.838,-36.188,-46.267,-39.239,-34.128,-45.989,-41.866,-37.540,-35.814,-33.038,-39.110,-37.862,-46.080,-42.586,-42.007,-41.377
-27.111,-23.598,-30.084,-25.367,-21.723,-29.375,-27.254,-24.371,-23.228,-21.882,-25.195,-25.070,-29.831,-27.307,-27.058,-26.854
31.270,24.428,32.094,28.687,23.335,32.420,29.030,26.130,24.342,22.962,28.090,26.420,31.375,29.741,28.566,28.918
59.239,47.361,61.864,53.876,44.863,61.687,56.232,50.660,47.241,44.220,53.708,50.830,61.153,57.001,55.992,54.907
74.574,60.357,78.088,68.080,57.651,78.210,71.120,64.201,59.987,56.012,67.574,64.251,77.522,71.879,71.128,69.791
71.204,57.302,74.156,65.205,55.328,74.151,67.643,61.439,57.000,52.618,65.043,61.432,73.930,68.733,68.007,66.766
21.956,17.087,22.459,20.167,16.428,22.600,20.048,18.772,16.839,15.617,19.530,18.131,21.705,20.609,20.336,20.106
-2.532,-2.944,-3.198,-2.676,-2.604,-3.047,-3.009,-2.247,-2.543,-2.441,-2.899,-3.213,-3.733,-2.691,-3.077,-3.276
-19.564,-16.891,-21.862,-18.920,-15.898,-21.348,-19.243,-17.383,-17.187,-16.060,-18.478,-18.500,-22.183,-19.917,-19.628,-19.309
-23.240,-19.485,-25.924,-22.319,-19.103,-25.183,-22.711,-20.347,-19.664,-19.109,-21.747,-21.398,-25.611,-23.043,-22.972,-22.512
-13.661,-11.242,-15.361,-12.851,-11.518,-14.614,-13.053,-12.044,-12.062,-11.223,-12.689,-12.734,-15.109,-13.871,-13.576,-13.102
3.206,2.095,2.392,2.220,2.042,2.783,2.814,2.423,1.464,1.306,2.236,1.708,2.459,1.997,2.009,2.293
17.986,14.068,18.003,15.569,13.771,17.952,16.864,14.988,13.707,12.731,15.702,14.597,18.085,16.118,16.192,16.842
25.587,20.233,25.674,22.057,18.990,26.664,23.988,21.719,19.499,18.282,22.135,21.438,25.998,23.296,23.217,23.564
25.988,20.688,26.589,23.007,19.280,26.737,24.754,22.389,20.244,18.778,22.998,21.747,26.259,23.952,23.840,23.719
23.308,18.408,23.957,20.642,17.676,23.799,22.202,19.677,17.563,16.086,20.569,19.217,22.785,21.256,21.291,21.152
21.645,17.058,21.731,18.967,16.726,21.444,20.540,17.935,16.293,15.081,18.997,17.657,21.576,19.627,19.202,19.831
21.955,17.158,21.870,19.069,16.356,21.967,20.460,18.022,16.678,15.562,19.168,18.114,21.569,20.045,20.087,19.557
21.535,16.879,21.416,18.536,16.225,21.921,20.028,17.949,16.388,15.233,19.054,18.008,21.133,19.661,19.454,19.151
16.622,13.121,16.802,14.912,12.651,16.892,15.547,14.189,12.579,11.805,14.812,13.955,16.192,15.365,14.885,15.264
7.428,4.623,6.209,5.689,5.047,6.751,6.372,6.113,4.983,4.216,5.594,5.922,5.832,5.663,5.629,5.505
-4.266,-4.271,-5.510,-4.758,-4.226,-5.156,-4.498,-3.935,-4.284,-4.765,-5.028,-4.065,-6.077,-5.343,-5.138,-4.976
-10.595,-9.755,-11.525,-10.501,-8.592,-11.650,-10.897,-9.538,-9.038,-9.342,-10.083,-9.638,-12.444,-12.016,-10.900,-11.197
-5.703,-5.848,-6.582,-6.022,-4.772,-6.595,-6.297,-5.434,-5.168,-4.714,-5.892,-5.215,-7.155,-7.296,-6.303,-6.587
11.201,8.134,10.920,9.366,7.896,11.132,10.383,8.989,8.465,8.282,9.634,9.260,10.893,9.099,9.224,9.184
33.785,26.614,34.610,30.027,25.600,35.066,32.219,28.810,26.605,24.773,30.591,29.023,33.931,31.417,31.117,30.779
51.455,40.825,53.126,46.086,39.349,53.997,49.144,44.155,41.533,38.393,46.732,44.577,52.825,48.442,47.716,47.621
54.213,43.072,56.203,49.050,41.539,56.770,51.487,46.418,43.417,40.489,48.966,46.883,55.906,51.113,50.751,49.999
39.034,31.208,39.947,35.253,29.667,40.445,36.911,33.288,31.031,28.699,35.134,33.937,39.659,37.074,36.554,36.242
11.597,8.873,11.657,9.634,8.243,11.660,10.832,9.852,8.381,7.812,10.385,9.413,11.215,10.338,10.907,9.870
-15.803,-13.060,-16.838,-14.791,-12.814,-17.155,-15.058,-13.273,-13.163,-12.127,-14.136,-14.079,-17.024,-15.826,-14.909,-15.154
-29.113,-24.196,-31.721,-28.117,-23.530,-31.112,-28.223,-25.343,-24.212,-22.864,-26.593,-26.282,-31.769,-29.584,-28.642,-28.223
-24.019,-19.543,-26.325,-23.016,-19.524,-25.689,-23.311,-20.915,-20.142,-19.560,-22.236,-21.320,-26.113,-24.128,-23.388,-23.140
-2.911,-2.255,-3.862,-3.241,-2.603,-2.911,-3.173,-2.880,-2.978,-3.225,-2.887,-2.857,-4.131,-3.314,-3.169,-3.185
23.737,18.895,24.046,21.184,17.482,24.949,22.159,20.456,18.619,16.994,21.785,20.219,23.815,21.982,22.313,22.157
42.265,34.149,43.484,38.288,32.259,44.075,40.373,36.731,33.242,31.345,38.410,36.574,43.871,39.985,40.320,39.178
45.620,36.315,46.931,40.681,34.469,47.144,43.344,39.117,35.783,33.812,41.296,38.742,46.896,43.032,43.177,41.926
33.155,26.403,33.807,29.254,24.621,34.366,31.332,28.717,25.977,24.585,29.734,27.904,33.463,31.312,31.354,30.473
12.715,10.298,12.604,10.602,9.238,12.932,11.563,10.921,9.802,9.584,11.555,10.793,12.416,12.001,11.566,11.360
-5.377,-4.519,-6.309,-5.592,-4.681,-5.964,-5.545,-4.466,-5.153,-4.669,-4.764,-5.132,-6.882,-5.388,-5.400,-5.940
-14.460,-11.874,-15.937,-13.655,-11.974,-16.083,-14.440,-12.400,-12.387,-11.928,-13.107,-12.838,-16.456,-14.906,-14.880,-14.117
-13.901,-11.580,-15.409,-13.069,-11.591,-15.122,-13.880,-12.146,-12.098,-11.505,-12.652,-12.069,-15.708,-14.121,-14.050,-13.517
-8.034,-6.822,-9.086,-7.699,-6.842,-9.173,-7.832,-7.123,-8.131,-6.888,-7.266,-7.091,-9.389,-8.105,-8.001,-8.507
-2.537,-2.376,-3.009,-2.217,-2.239,-3.009,-2.244,-2.048,-2.770,-2.479,-2.097,-2.429,-3.395,-2.480,-2.588,-3.055
0.220,0.003,-0.118,0.482,0.141,0.245,0.190,0.264,-0.539,-0.398,0.350,0.068,-0.882,-0.090,-0.334,-0.315
0.290,-0.062,0.131,1.091,0.049,-0.015,0.569,0.614,-0.432,0.103,0.735,0.534,-0.290,0.397,0.048,-0.198
1.990,0.901,1.389,1.884,1.079,1.776,2.269,1.840,1.407,0.689,1.615,1.844,1.192,1.786,0.902,1.190
6.671,4.767,6.748,6.613,5.134,7.177,6.405,6.180,4.762,4.685,6.671,6.228,6.407,6.201,6.012,5.879
13.067,10.447,13.055,12.535,9.845,13.551,12.508,11.772,9.956,10.001,12.849,11.817,13.443,12.356,12.178,12.039
15.964,12.648,16.182,15.272,11.656,16.510,15.794,14.303,12.261,11.970,15.002,14.540,16.268,15.146,15.675,14.753
10.717,8.288,10.508,10.001,7.974,10.724,10.059,9.128,7.975,7.280,9.835,9.558,9.851,9.902,9.625,9.357
-5.270,-4.235,-5.645,-4.611,-4.323,-5.964,-5.042,-4.549,-5.073,-3.978,-4.448,-4.391,-6.857,-5.133,-4.948,-4.857
-25.621,-21.353,-27.471,-24.015,-20.564,-27.532,-24.895,-22.116,-21.564,-19.251,-23.253,-22.642,-27.902,-25.327,-24.883,-24.575
-41.631,-34.623,-44.211,-38.110,-33.277,-44.391,-40.346,-35.486,-34.719,-31.916,-38.026,-36.899,-44.650,-40.976,-40.130,-39.761
-43.765,-37.253,-46.918,-40.507,-35.108,-46.840,-42.621,-37.627,-36.092,-34.053,-40.279,-38.926,-47.780,-43.927,-42.665,-42.025
-29.883,-25.678,-32.496,-27.909,-23.601,-32.161,-29.296,-25.441,-24.786,-23.019,-27.476,-26.307,-33.330,-29.707,-29.448,-28.899
-4.691,-4.850,-6.441,-5.111,-4.417,-5.803,-4.970,-3.515,-4.777,-3.912,-4.854,-4.494,-6.845,-5.824,-5.608,-5.181
19.974,15.268,19.845,17.305,14.409,19.958,18.233,16.945,14.876,14.332,17.200,17.015,19.381,17.846,17.721,17.397
31.229,24.633,31.803,27.830,23.299,32.049,29.064,26.412,23.879,23.414,27.633,26.806,31.560,29.352,28.492,27.895
23.443,18.505,23.425,20.894,17.399,23.864,21.342,19.976,17.661,17.435,20.670,19.727,23.444,22.078,21.325,20.882
-0.665,-0.678,-1.740,-1.177,-1.320,-1.525,-1.189,-0.466,-1.516,-0.239,-0.576,-1.113,-1.537,-1.011,-1.646,-1.268
-29.480,-24.296,-31.805,-27.287,-24.018,-31.535,-28.653,-25.240,-24.694,-22.036,-26.656,-26.069,-32.002,-29.041,-28.873,-28.302
-50.022,-40.864,-53.164,-46.260,-39.802,-53.032,-48.383,-42.720,-41.088,-37.496,-45.016,-43.545,-53.313,-48.687,-47.791,-47.481
-52.691,-43.565,-56.578,-48.809,-42.579,-56.661,-51.804,-45.831,-43.761,-40.032,-47.849,-46.487,-56.561,-52.009,-50.765,-50.195
-39.410,-32.227,-42.465,-36.200,-31.868,-42.386,-38.382,-33.912,-33.084,-29.523,-35.906,-34.984,-42.659,-38.501,-38.107,-37.325
-17.324,-14.332,-19.027,-15.894,-14.422,-18.599,-16.840,-14.869,-14.829,-12.666,-15.430,-15.551,-19.409,-16.757,-17.148,-16.505
2.298,1.389,1.678,2.560,1.172,2.392,2.186,2.816,1.210,1.463,2.296,1.726,1.514,1.817,2.032,2.286
11.780,9.060,11.772,10.489,8.302,12.224,10.612,10.696,8.556,8.227,10.805,9.630,11.674,10.893,10.976,10.699
8.333,6.567,8.372,8.317,6.377,9.263,7.483,7.817,5.697,5.735,7.691,6.796,8.454,7.830,7.685,7.871
-2.024,-2.045,-2.751,-1.522,-1.815,-2.008,-2.684,-1.385,-2.545,-2.352,-2.137,-2.648,-2.773,-2.787,-1.927,-2.172
-13.300,-11.059,-14.284,-11.872,-10.060,-13.619,-13.274,-11.143,-11.420,-9.714,-12.060,-11.858,-14.655,-13.391,-12.257,-11.916
-19.120,-16.170,-21.356,-17.509,-15.343,-20.091,-19.108,-16.700,-16.714,-14.918,-18.007,-17.649,-21.329,-19.682,-18.613,-18.005
-21.270,-17.192,-22.777,-18.767,-16.980,-22.047,-20.590,-17.693,-17.821,-16.480,-19.148,-19.116,-22.875,-20.657,-20.163,-19.193
-20.417,-16.881,-21.914,-18.423,-16.476,-21.926,-19.952,-17.157,-17.250,-16.097,-19.042,-18.377,-22.445,-20.132,-20.332,-18.881
-21.525,-17.856,-23.024,-20.084,-17.106,-22.425,-20.827,-18.279,-18.062,-16.575,-19.860,-19.461,-23.093,-20.670,-21.123,-19.999
-23.898,-19.819,-26.254,-22.285,-19.343,-25.710,-23.133,-20.437,-20.344,-18.779,-21.811,-21.793,-26.255,-23.394,-23.372,-22.527
-25.156,-20.619,-27.182,-22.903,-19.840,-26.858,-24.211,-21.674,-21.119,-19.871,-22.751,-22.806,-27.187,-24.260,-24.394,-24.058
-20.067,-16.865,-21.771,-18.427,-15.912,-21.583,-19.682,-17.444,-17.329,-16.137,-18.495,-18.073,-21.938,-19.970,-19.947,-19.003
-7.864,-6.117,-8.450,-7.133,-5.881,-8.814,-7.790,-6.587,-6.714,-6.368,-7.195,-7.240,-8.325,-7.540,-7.734,-7.111
8.778,7.698,9.138,8.302,6.721,9.115,8.456,7.712,6.674,6.598,8.650,7.815,9.149,8.701,8.312,8.384
22.311,18.122,23.150,20.429,17.645,23.074,21.235,18.898,17.137,16.756,20.486,19.207,23.229,21.483,20.984,20.891
23.716,19.140,25.125,21.305,18.528,24.436,22.621,20.164,18.417,17.894,21.908,20.365,24.612,22.774,22.505,22.580
10.907,8.390,10.538,9.241,7.791,10.670,10.031,9.038,7.675,7.905,9.739,8.771,10.435,10.037,9.681,10.114
-12.307,-10.271,-13.685,-11.942,-9.909,-13.790,-12.630,-11.121,-11.130,-9.574,-11.549,-11.621,-13.811,-12.711,-12.428,-11.874
-34.407,-28.777,-36.990,-32.330,-27.377,-37.447,-33.859,-30.515,-28.992,-26.776,-31.508,-30.775,-37.083,-33.886,-33.395,-32.836
-44.058,-36.487,-46.746,-40.725,-34.531,-47.334,-42.638,-38.184,-36.257,-33.438,-40.133,-39.384,-46.621,-42.743,-42.703,-41.751
-34.821,-28.692,-37.005,-31.994,-27.799,-37.189,-33.862,-29.793,-28.616,-26.543,-31.034,-31.286,-36.945,-34.034,-33.981,-33.064
-10.346,-8.184,-10.497,-8.860,-8.074,-10.755,-10.066,-8.678,-8.081,-7.547,-8.542,-9.390,-10.661,-10.093,-9.646,-9.360
50.121,40.741,52.928,46.355,39.050,52.699,47.978,42.905,40.906,38.417,46.236,43.222,52.543,48.504,47.867,47.200
70.581,57.873,74.313,64.976,55.212,74.789,67.850,60.415,57.337,54.021,65.454,61.505,74.325,68.374,67.919,67.088
73.728,60.427,77.945,67.615,57.249,77.701,70.988,63.516,59.635,56.030,67.703,64.035,77.027,71.156,70.449,69.312
28.833,23.616,30.306,26.474,22.351,30.262,27.962,24.729,23.487,22.409,26.457,24.451,29.610,27.280,27.357,26.880
