Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,P3,Pz,P4,O1
-5.696,44.435,-12.520,17.438,45.487,-4.837,21.455,21.601,-0.114,42.194,12.624,22.846,26.812,-9.383,28.036,27.622
-0.508,38.706,-15.379,16.162,38.865,-1.297,18.952,14.376,-3.031,17.030,9.592,18.004,28.790,-12.696,30.045,21.237
-0.079,25.528,-18.875,15.493,38.022,-2.798,18.511,19.026,-10.750,15.186,6.580,16.891,20.761,-12.229,33.667,4.081
8.707,14.572,-16.180,7.004,29.093,-9.663,14.285,14.368,-22.417,12.149,1.176,0.523,23.167,-6.294,26.326,-6.373
5.711,10.727,-15.532,-3.106,24.710,-6.436,9.395,11.271,-30.348,-11.075,4.805,-2.676,28.205,-9.534,22.961,-2.321
-6.982,3.646,-19.960,-6.735,6.009,-14.072,5.440,4.938,-31.926,-10.711,4.459,-6.330,26.272,-11.551,16.853,-6.075
6.330,3.606,-17.183,-11.763,0.861,1.199,6.347,12.574,-34.410,-6.197,3.999,-9.143,25.849,-13.994,17.737,-8.729
2.052,-8.296,-13.870,-7.231,-3.996,2.225,4.712,18.088,-31.545,-16.131,7.002,-9.562,30.386,-8.107,15.301,-18.318
11.966,-3.715,-5.904,-12.120,-2.135,1.030,4.524,15.964,-28.443,-14.063,3.954,-9.142,32.715,1.767,14.011,-20.610
10.301,-7.352,-4.273,-3.932,-6.640,4.791,7.244,17.330,-26.661,-15.656,12.037,-10.254,29.942,4.850,6.707,-13.112
14.517,1.273,3.010,-12.040,-2.068,11.180,7.182,19.622,-21.431,-11.740,12.088,-4.670,38.336,23.631,9.727,-12.659
25.963,1.090,7.244,-7.245,5.524,25.809,5.444,26.932,-18.953,-4.466,13.844,-1.466,46.671,30.208,14.708,-14.588
34.255,3.397,17.028,-5.170,-2.476,27.969,12.430,32.891,-19.515,-4.787,11.963,-4.829,45.349,41.541,16.689,-7.422
39.518,5.989,19.883,0.902,0.065,42.397,14.989,36.282,-16.877,-4.301,10.198,-2.933,45.948,49.477,26.347,-7.371
55.688,11.110,23.635,-2.944,10.857,47.702,21.560,35.701,-15.591,4.549,13.338,-1.805,45.742,57.689,18.445,-2.286
49.173,14.183,26.215,1.459,5.485,56.972,31.999,41.602,-7.412,11.879,10.234,-5.936,47.125,56.093,26.686,4.721
54.907,16.208,37.657,7.329,2.701,55.246,30.063,39.403,-9.117,0.916,11.966,-2.726,50.456,57.924,33.611,14.600
50.198,17.542,34.277,-2.756,3.697,50.943,20.513,35.356,-9.790,-9.716,5.406,-7.780,52.726,59.268,20.799,-3.536
55.178,1.291,29.659,-6.438,5.185,46.348,15.113,30.839,-10.694,-2.157,4.305,1.717,52.783,51.690,15.966,2.751
44.980,-7.842,31.157,-12.061,-10.860,43.955,11.538,15.842,-6.220,-9.294,-1.840,-2.113,46.950,47.174,3.142,0.180
27.082,-2.923,27.570,-26.142,-2.009,34.491,4.884,9.659,-9.312,-7.061,-3.080,-11.037,42.566,54.346,-7.234,-2.416
26.072,-10.079,20.747,-26.854,-12.437,31.628,0.399,1.241,-14.679,-17.535,-16.955,-18.701,29.962,44.382,-9.269,-7.972
22.568,-16.685,15.083,-29.463,-21.879,20.266,-16.917,-0.435,-11.298,-12.149,-16.418,-17.603,21.597,38.557,-24.239,-5.206
20.955,-26.936,17.245,-36.131,-32.064,8.335,-19.529,-6.209,-8.717,-23.514,-22.005,-15.706,19.118,30.048,-28.204,-11.962
10.473,-21.008,9.029,-33.449,-34.554,2.490,-17.089,-12.885,-11.030,-32.520,-23.692,-21.462,12.992,17.236,-33.965,-17.639
19.383,-23.659,4.617,-32.025,-38.235,-1.571,-20.294,-25.661,-10.275,-36.654,-26.670,-13.490,10.633,26.535,-29.331,-13.405
-1.563,-28.587,8.629,-34.091,-43.360,-3.552,-25.377,-24.292,-18.477,-35.243,-39.462,-9.897,-2.055,23.308,-29.677,-22.301
-10.317,-18.979,3.360,-27.872,-30.142,5.949,-28.052,-29.363,-16.197,-19.357,-27.513,-23.092,-3.367,23.831,-29.864,-15.701
1.489,-15.768,9.214,-25.183,-38.384,5.885,-30.621,-26.525,-9.954,-10.758,-25.302,-12.762,-1.461,17.820,-24.873,-2.951
-7.783,-12.463,7.437,-19.923,-32.638,-0.012,-31.093,-29.173,-2.119,-4.088,-17.507,1.318,1.137,13.815,-22.538,1.577
-9.776,-9.052,5.117,-8.951,-27.508,8.025,-31.349,-26.191,5.419,1.778,-20.932,4.715,0.182,19.746,-22.479,3.800
-0.647,4.950,4.810,1.783,-22.118,1.467,-27.234,-10.740,14.463,7.135,-13.886,0.566,4.783,19.460,-12.223,10.253
13.348,20.892,5.897,7.403,2.456,-5.565,-15.003,-12.523,11.573,21.623,-6.322,16.307,4.503,19.578,-7.173,38.063
15.331,31.134,7.054,21.744,8.849,4.097,-2.217,-6.651,28.835,27.521,-2.815,18.992,8.187,19.468,-1.626,32.113
15.066,44.394,7.673,27.270,9.307,7.822,-1.341,-2.140,31.277,38.411,-1.519,20.684,16.760,19.698,-6.309,46.120
5.728,35.066,9.433,33.630,18.833,4.167,7.774,-1.602,33.197,37.916,7.200,31.484,13.698,26.687,-10.547,50.160
9.001,39.626,7.205,31.319,14.016,9.225,9.387,4.848,29.821,52.209,5.286,34.040,15.736,18.086,0.733,60.353
0.991,43.464,2.043,37.351,21.928,3.226,5.821,2.688,33.771,52.002,6.837,41.064,18.920,17.851,5.976,57.521
0.783,39.848,-0.545,35.656,27.943,-1.070,2.648,4.008,30.953,55.826,18.310,31.385,13.483,5.218,3.800,58.781
-9.594,46.502,0.682,23.970,39.145,-5.983,6.305,7.828,30.944,60.320,16.499,36.391,12.192,-1.989,6.520,45.789
-5.059,45.081,-2.942,26.599,39.812,-16.404,-2.229,3.305,26.406,51.487,15.884,36.954,6.514,-10.249,-1.501,36.936
-4.607,29.149,-12.847,16.738,30.512,-18.117,-10.604,0.737,20.722,40.764,16.474,28.748,4.739,-16.247,-0.792,33.063
-9.545,32.886,-12.024,9.379,31.451,-20.707,-6.060,-7.967,19.879,51.567,12.777,26.924,1.044,-19.022,-6.817,28.939
-18.151,30.986,-19.509,13.519,29.282,-26.791,-10.926,-12.444,17.296,40.024,11.347,27.044,-2.152,-26.661,-8.071,25.251
-14.572,33.278,-16.921,12.997,24.950,-25.344,2.663,-5.206,13.702,30.409,9.284,22.351,-6.878,-25.246,-3.258,11.986
-23.911,32.753,-20.211,12.265,24.775,-26.859,-1.427,-1.857,8.711,31.912,15.803,16.475,-4.715,-16.897,0.962,20.593
-19.417,36.012,-23.516,19.632,19.133,-35.292,-2.931,-1.314,8.359,26.277,10.618,20.160,-1.595,-25.554,-10.694,19.237
-8.499,33.326,-23.466,20.502,21.610,-32.942,-6.990,-0.820,8.936,34.882,10.571,26.467,5.198,-30.272,-0.962,18.883
-8.864,36.982,-22.697,23.252,27.555,-24.758,4.006,5.088,3.155,40.008,13.260,22.403,7.931,-24.930,12.063,21.329
-1.424,44.766,-20.372,17.492,32.646,-8.640,10.988,6.289,-2.429,48.689,18.142,29.257,8.548,-17.657,17.223,16.569
8.634,50.000,-11.207,19.933,34.218,-5.184,12.405,19.607,1.697,42.153,23.621,34.360,18.320,-12.734,15.496,14.487
30.363,55.402,0.227,24.117,39.478,4.660,18.876,28.715,5.458,32.773,27.855,32.831,28.971,-2.257,31.191,13.796
23.034,57.896,3.102,27.353,40.441,18.400,32.656,43.399,1.811,33.965,40.453,27.135,35.055,11.832,45.343,22.530
33.543,62.560,5.801,25.459,41.044,17.698,33.163,43.604,4.238,42.493,43.376,27.138,38.167,11.412,47.082,24.253
42.691,51.838,13.791,29.781,36.055,25.919,43.748,45.770,-1.194,36.926,43.998,32.147,43.079,15.702,55.564,16.605
40.457,55.946,16.258,32.959,40.562,36.483,50.453,54.519,6.798,33.703,49.018,22.877,48.318,23.238,57.408,16.970
41.834,52.583,19.451,31.759,27.509,32.787,46.667,60.301,4.835,39.093,43.863,20.046,47.881,29.429,57.705,10.243
40.053,46.397,16.303,12.105,30.651,39.771,41.715,56.101,2.791,37.482,45.469,13.645,48.342,21.377,50.063,16.971
38.730,32.641,21.664,10.430,29.311,36.003,36.668,51.240,-0.719,23.046,42.840,12.113,46.711,20.821,49.378,11.064
37.033,26.393,18.135,6.215,13.128,35.210,41.406,48.404,-9.385,8.277,35.147,1.136,37.609,20.147,46.303,10.088
34.539,22.878,19.296,-5.978,6.613,36.380,34.387,43.053,-12.015,4.683,27.473,-6.606,34.932,16.859,45.986,6.895
31.940,10.103,16.703,-3.444,-3.059,41.222,23.122,42.446,-22.626,14.948,17.594,-12.527,30.398,11.270,35.867,-9.802
15.318,-0.625,14.539,-3.704,-10.695,25.978,19.012,30.530,-27.868,0.336,9.651,-17.571,29.506,13.987,24.349,-22.425
23.656,-20.775,19.232,-27.143,-26.205,22.190,10.466,24.748,-33.617,-4.873,2.055,-22.032,25.404,11.180,14.170,-27.857
35.861,-22.481,13.100,-33.455,-27.839,16.948,6.495,16.386,-39.517,-13.636,-10.980,-36.452,23.333,15.927,12.937,-32.384
34.176,-30.205,11.149,-37.342,-27.127,18.970,7.538,13.275,-37.276,-16.602,-8.799,-43.039,27.797,20.513,-0.801,-33.459
35.427,-37.219,13.313,-46.034,-36.246,22.452,6.676,8.719,-36.789,-22.998,-11.356,-37.325,28.322,32.142,-3.066,-28.799
32.236,-37.280,17.082,-46.896,-25.785,27.984,11.760,9.158,-40.952,-28.585,-14.934,-38.508,29.130,25.889,0.624,-33.142
33.080,-35.501,17.281,-45.101,-30.247,28.198,2.197,0.368,-31.124,-34.317,-16.191,-29.047,31.779,22.686,-12.060,-36.616
34.338,-26.800,22.663,-38.897,-24.370,24.769,2.105,3.666,-30.185,-30.705,-16.335,-25.059,31.756,27.373,-2.337,-35.123
35.097,-30.743,27.648,-41.148,-16.857,29.679,6.884,6.003,-19.252,-27.711,-14.794,-25.941,27.371,41.115,2.585,-25.486
37.793,-25.090,27.702,-34.217,-25.411,37.804,11.358,-2.873,-13.041,-24.557,-14.164,-11.308,36.553,37.697,3.984,-7.708
42.588,-11.783,30.654,-21.361,-23.703,38.698,10.130,1.602,-6.807,-11.042,-11.326,-12.110,32.203,40.258,3.020,-4.782
41.471,-0.504,31.154,-15.815,-22.100,36.952,14.742,6.187,-0.740,-6.133,-5.742,-5.502,35.191,50.249,1.967,2.767
44.914,2.033,28.867,-13.453,-22.307,47.306,4.062,12.668,-1.371,-1.131,-5.486,-11.158,37.936,54.344,-4.378,5.169
38.196,-2.075,27.453,-14.044,-20.181,42.780,3.133,9.451,2.751,-1.548,-9.911,-5.798,34.354,53.457,-1.965,7.713
37.109,4.938,28.516,-17.921,-14.786,33.757,-0.850,2.572,2.923,2.231,-5.298,-2.252,28.390,43.609,-4.389,17.515
29.563,3.222,21.916,-21.492,-13.094,31.182,-5.766,1.379,-0.066,6.957,-12.803,-1.432,30.938,38.632,-5.756,18.384
24.260,-5.208,10.647,-18.791,-9.848,25.330,-9.449,-0.529,-1.067,0.100,-14.597,1.504,19.520,35.019,-1.717,19.608
16.039,-3.957,7.963,-15.978,-15.229,10.878,-18.041,-20.598,-1.859,-1.212,-11.525,-7.264,10.819,25.465,-7.988,13.936
9.790,-19.811,3.761,-20.070,-15.348,9.595,-19.276,-27.004,-4.299,-5.796,-20.162,-9.506,4.425,22.274,-8.653,2.244
0.069,-19.548,0.978,-23.736,-19.622,-3.482,-22.387,-41.210,-2.076,-6.636,-25.060,-7.758,0.207,10.215,-22.097,0.758
-1.977,-12.767,-2.833,-19.053,-24.199,-3.657,-37.034,-45.497,-12.080,-1.153,-32.245,-6.699,-11.557,0.195,-31.352,-2.316
-13.533,-14.622,-12.622,-20.857,-30.275,-15.800,-34.044,-48.811,-9.878,-10.825,-26.140,-6.145,-13.409,-10.769,-31.050,-1.887
-17.425,-16.378,-17.210,-19.088,-25.249,-22.285,-39.243,-49.612,-0.766,-9.194,-31.664,-2.621,-16.814,-8.959,-42.560,-3.385
-21.034,-10.520,-24.029,-19.700,-18.174,-30.840,-33.256,-59.141,-8.780,2.296,-30.725,-6.710,-18.566,-21.621,-36.237,4.451
-35.041,-12.715,-24.766,-10.818,-24.234,-30.779,-36.669,-58.157,-4.726,5.393,-29.297,-6.092,-23.012,-28.828,-35.199,7.071
-28.953,-12.407,-24.957,-15.216,-20.491,-35.471,-37.204,-54.361,2.134,5.552,-22.066,-6.396,-22.013,-30.719,-29.345,9.425
-23.178,-0.636,-21.711,-8.215,-14.631,-42.691,-40.242,-48.171,4.886,18.830,-16.246,2.957,-21.834,-35.660,-34.634,23.459
-26.520,3.846,-23.278,2.110,-4.377,-33.274,-30.700,-41.646,1.807,25.501,-4.242,15.789,-16.689,-28.454,-29.998,39.958
-21.332,14.696,-16.918,7.551,14.352,-27.474,-18.783,-44.672,2.880,20.242,-3.740,14.167,-14.672,-19.279,-20.499,35.707
-26.709,27.228,-14.984,10.868,17.428,-23.074,0.949,-32.018,3.579,30.215,-4.590,15.885,-5.079,-21.894,-18.216,22.724
-7.388,40.799,-13.830,21.811,27.083,-26.726,-1.469,-25.414,13.661,32.144,5.402,28.698,7.852,-13.855,-7.946,31.044
-10.524,27.954,-20.114,22.524,26.921,-29.550,-14.581,-23.964,11.302,23.421,-4.756,23.357,-5.774,-32.917,-15.725,23.803
-12.568,24.535,-22.484,27.462,24.961,-35.128,-10.696,-20.073,17.564,31.460,-0.754,22.714,-9.912,-31.718,-3.945,18.870
-11.198,27.725,-23.265,30.776,32.184,-30.438,-6.978,-22.671,15.367,38.105,5.430,25.679,-6.424,-21.710,4.172,23.251
-12.722,26.555,-23.699,31.143,24.743,-31.847,-4.316,-16.060,9.918,18.136,3.155,26.413,-1.545,-17.941,-2.093,24.281
-15.995,35.470,-19.973,33.744,15.499,-33.689,0.133,-14.498,11.471,29.134,11.171,33.845,-4.321,-22.656,3.756,26.336
-3.226,27.886,-18.431,33.039,27.652,-25.194,5.050,-13.522,6.767,20.096,13.317,36.722,-2.624,-20.956,12.986,20.945
-11.251,25.454,-16.009,28.876,29.946,-18.439,5.246,-7.871,-1.402,30.772,11.049,27.403,1.067,-24.475,19.530,14.873
-16.556,28.302,-14.830,27.358,25.624,-13.380,12.633,-1.677,-2.445,29.244,22.284,33.290,-0.906,-20.413,21.171,5.869
-10.518,25.303,-11.060,12.374,27.559,-16.751,15.178,8.139,-0.576,28.946,19.283,32.225,9.966,-21.472,24.669,3.611
-6.109,18.522,-13.493,11.632,27.027,-12.798,24.329,3.073,-2.349,29.769,18.482,27.999,15.289,-18.365,28.894,8.844
-10.810,10.194,-12.393,14.464,22.131,-1.728,17.163,-1.378,-3.510,19.946,20.874,18.298,22.400,-22.787,20.456,7.658
-6.327,11.461,-7.727,15.181,24.972,1.567,19.923,-3.844,-9.801,27.668,24.686,9.084,25.135,-29.761,22.082,-5.116
-6.263,9.905,-3.217,4.383,22.999,4.374,19.673,-2.413,-16.221,10.598,28.193,7.706,29.527,-24.266,29.928,-1.751
-6.154,-1.927,0.303,1.288,15.911,7.162,10.575,3.964,-11.437,12.330,30.231,8.143,30.287,-12.846,22.846,-2.747
-2.580,-9.688,2.005,-7.232,19.704,7.181,10.095,6.128,-13.907,6.046,26.327,4.572,24.098,-0.519,26.202,-16.320
-4.099,-1.290,2.901,-6.893,18.181,11.175,8.702,6.470,-17.625,6.479,21.862,-0.592,27.907,2.897,28.928,-20.010
2.153,4.697,1.973,-14.303,13.447,8.374,6.468,7.290,-20.037,0.122,17.350,-10.741,27.331,-1.946,26.323,-27.375
7.488,-11.317,9.586,-9.799,4.440,13.844,2.706,16.980,-23.098,-13.798,13.533,-10.869,30.973,2.962,29.267,-29.168
11.492,-19.559,9.778,-12.351,5.606,12.933,6.958,9.537,-23.263,-9.930,12.898,-8.938,33.676,10.098,26.183,-25.239
22.942,-14.998,11.666,-13.007,6.818,15.187,-1.484,15.057,-23.053,-2.935,6.919,-14.297,33.235,19.046,22.966,-27.391
24.146,-26.582,14.401,-13.761,5.426,19.940,2.039,5.644,-25.993,-10.847,4.336,-16.712,29.374,24.444,31.441,-20.727
20.126,-24.127,16.053,-9.854,-5.365,20.228,-5.927,9.520,-36.394,-20.989,5.214,-17.417,27.480,24.514,29.803,-26.081
25.188,-25.748,16.136,-20.996,-7.366,21.215,-5.075,-2.259,-36.742,-23.110,0.037,-19.638,27.096,33.120,22.774,-19.493
15.226,-37.342,18.732,-22.579,-15.674,27.074,-7.871,-4.410,-35.524,-18.163,5.187,-24.867,26.182,25.668,9.497,-30.328
22.236,-44.916,23.795,-28.950,-13.831,25.739,-7.119,-5.906,-35.033,-24.362,3.460,-26.845,26.765,26.999,11.345,-31.563
25.452,-35.102,21.020,-40.127,-18.311,24.002,-7.975,0.499,-29.140,-26.243,0.584,-26.386,23.093,19.148,1.255,-51.552
20.582,-29.595,22.352,-35.617,-20.617,25.533,-15.737,-5.637,-29.944,-32.119,3.946,-26.388,21.762,17.131,8.143,-51.053
13.978,-29.689,23.793,-35.516,-25.802,29.403,-18.059,-14.454,-26.517,-35.287,-3.376,-22.609,16.585,16.755,8.344,-41.524
12.259,-32.451,21.455,-42.012,-40.023,21.529,-24.461,-15.919,-20.708,-24.143,-6.103,-24.507,12.455,25.132,-0.094,-43.554
19.447,-31.931,23.297,-43.416,-37.684,17.163,-23.990,-14.430,-20.788,-21.702,-16.478,-29.691,10.051,20.659,2.089,-54.038
21.251,-32.045,15.051,-39.373,-39.056,20.734,-25.763,-21.693,-15.590,-17.244,-23.608,-26.756,10.898,21.902,-4.318,-50.980
21.363,-32.827,19.638,-48.553,-34.770,22.894,-32.962,-23.186,-13.488,-22.904,-24.566,-21.470,1.188,18.945,-9.102,-43.028
10.985,-27.443,15.993,-49.137,-31.960,20.662,-31.856,-24.745,-11.647,-31.439,-24.201,-27.770,4.047,26.258,-22.934,-39.048
10.710,-23.626,14.586,-55.776,-35.478,16.373,-29.825,-31.948,-8.999,-21.624,-19.135,-17.508,-1.716,27.771,-19.324,-37.494
9.266,-24.959,15.015,-43.929,-20.420,12.952,-32.918,-35.191,-8.378,-22.295,-19.175,-14.150,-6.407,21.132,-26.707,-28.981
1.555,-20.204,14.567,-44.061,-25.493,10.771,-28.986,-33.179,-4.218,-20.612,-28.293,-26.770,-7.991,22.286,-38.764,-25.970
-6.085,-15.873,15.802,-44.100,-27.827,4.990,-31.922,-41.762,-4.786,-21.222,-20.697,-15.683,-7.211,9.342,-36.796,-27.134
-22.019,-15.792,12.468,-45.684,-21.292,4.749,-31.274,-39.024,-5.611,-22.693,-25.449,-16.471,-7.270,7.856,-31.114,-16.387
-16.565,-18.809,0.812,-30.317,-20.390,-6.614,-36.932,-51.029,-2.252,-19.280,-24.033,-16.831,-8.061,-1.609,-31.863,-14.638
-16.274,-7.614,0.367,-28.470,-23.255,-11.275,-39.708,-53.776,-3.095,-11.598,-20.800,-9.194,-9.487,-2.529,-37.852,-20.836
-20.931,1.424,-3.290,-22.274,-19.650,-7.792,-38.614,-57.998,6.803,-5.527,-17.117,-3.462,-14.636,-2.422,-36.988,-11.735
-20.582,0.857,-5.831,-21.566,-13.147,-13.783,-40.364,-57.607,8.977,-8.921,-19.671,2.685,-16.071,-4.960,-37.554,-1.123
-28.430,-0.775,-5.829,-17.063,-14.917,-16.106,-32.856,-64.793,12.547,-9.295,-18.798,3.341,-19.006,-4.342,-36.193,2.652
-28.463,0.194,-16.023,-12.896,-4.734,-22.611,-36.766,-58.596,7.500,2.670,-17.046,2.523,-22.814,-10.038,-35.814,-3.961
-30.998,5.285,-18.486,-5.892,7.043,-25.965,-37.292,-58.396,11.042,-4.733,-19.493,6.635,-23.328,-11.764,-26.816,-0.959
-29.523,2.812,-19.790,-1.369,1.297,-30.813,-29.616,-51.869,10.524,9.917,-17.042,15.907,-30.610,-20.847,-24.728,0.334
-42.326,8.492,-23.494,2.269,-0.637,-29.932,-28.613,-48.792,12.673,3.847,-11.445,15.394,-27.284,-28.291,-27.728,2.614
-39.721,11.870,-22.943,1.798,1.599,-38.790,-26.498,-51.656,13.029,15.272,-9.562,16.378,-23.115,-25.968,-19.784,-2.400
-42.946,-1.629,-25.735,7.592,10.800,-36.278,-24.518,-51.300,16.264,21.986,-12.958,21.933,-17.500,-30.689,-23.317,6.377
-45.392,3.020,-25.642,13.174,10.276,-31.304,-21.677,-49.109,17.178,17.761,-10.512,25.286,-14.995,-36.844,-22.268,3.335
-44.221,15.230,-24.761,21.188,16.263,-35.381,-15.419,-42.246,13.617,16.808,-8.568,30.852,-19.967,-34.448,-15.345,6.144
-42.719,10.502,-23.685,12.673,11.637,-34.079,-12.367,-38.468,15.166,17.107,-4.375,32.409,-25.672,-24.815,-6.444,7.496
-46.127,14.055,-23.668,24.233,20.772,-40.817,-8.655,-33.639,15.272,21.656,0.511,29.680,-24.332,-29.062,-7.520,11.663
-46.362,13.248,-20.950,28.920,28.651,-34.876,-6.748,-30.750,14.090,34.984,4.921,26.303,-21.918,-33.005,-1.498,14.985
-47.656,22.902,-28.399,22.179,29.379,-22.861,-6.043,-27.276,12.736,35.159,6.691,20.575,-19.412,-35.431,3.567,10.650
-41.216,24.393,-23.588,21.135,27.457,-27.786,-2.915,-23.031,15.515,31.593,12.273,28.340,-17.527,-20.708,20.438,2.253
-48.952,30.028,-19.964,14.219,33.318,-26.944,8.522,-20.361,10.079,25.398,18.614,21.274,-12.961,-23.462,17.277,7.017
-37.023,22.449,-13.759,16.206,31.279,-31.320,5.055,-8.927,4.554,20.799,13.279,21.379,-4.872,-37.604,22.034,7.754
-30.752,16.928,-15.991,19.511,34.956,-33.405,10.718,-11.367,7.155,18.721,12.918,29.387,-4.206,-28.089,10.904,11.696
-27.932,17.780,-13.475,19.738,40.550,-33.189,11.278,-3.946,0.532,19.592,13.643,27.923,3.416,-27.003,26.816,9.831
-22.521,12.903,-12.518,23.374,31.630,-25.926,8.446,-0.085,6.269,8.720,13.642,22.986,-1.194,-10.893,29.906,4.679
-22.301,14.138,-11.170,18.648,29.266,-22.572,10.902,-3.409,-2.902,17.007,21.545,19.965,5.855,-11.288,22.462,0.231
-18.156,18.188,-14.392,19.794,27.342,-12.101,18.544,2.498,-1.774,23.654,20.469,13.706,10.016,-12.180,18.924,0.161
-10.558,21.730,-3.273,9.075,23.839,-7.764,23.119,6.183,-5.073,18.167,11.662,18.588,18.124,-2.780,27.790,-11.106
2.100,13.831,-2.560,1.929,6.663,-12.361,17.950,4.979,-6.318,4.112,8.625,17.054,16.527,1.112,21.709,-13.852
1.585,11.904,0.446,2.154,11.195,-11.974,22.531,12.358,-14.437,9.378,20.003,8.464,18.021,-6.145,27.662,-17.560
6.513,12.539,4.835,7.187,14.237,4.067,23.515,11.844,-14.207,12.293,18.782,3.459,26.746,-4.818,19.011,-13.113
12.740,2.609,7.872,5.311,5.108,5.620,21.884,7.728,-14.336,5.643,20.808,-2.968,21.054,10.880,20.953,-16.542
10.896,-1.677,8.097,6.434,8.228,4.882,23.399,18.435,-18.609,2.685,17.725,-3.180,23.599,12.203,25.054,-24.903
14.750,3.981,9.579,-10.517,4.314,10.591,21.879,19.350,-20.971,-4.000,14.503,-8.784,21.653,13.092,23.257,-13.800
18.514,4.444,13.074,-7.873,8.355,20.883,17.667,16.739,-24.312,-0.193,11.142,-11.036,24.865,12.766,16.368,-19.626
23.394,-1.722,10.568,-6.940,-8.084,16.120,20.864,13.469,-24.455,-8.482,3.046,-7.386,24.120,16.995,25.672,-21.516
28.222,-3.049,12.335,-3.849,-10.573,16.409,16.223,15.988,-21.791,-8.733,5.781,-8.251,25.260,23.966,32.588,-25.511
28.416,-13.128,16.546,-8.925,-12.352,18.250,10.696,10.894,-24.794,-16.822,1.298,-14.633,27.772,23.671,22.571,-25.690
27.034,-17.950,21.471,-18.650,-19.279,32.837,6.472,16.800,-27.786,-17.268,3.121,-22.759,33.222,30.366,19.827,-28.127
33.441,-10.109,22.804,-28.256,-21.779,36.719,2.273,14.011,-24.557,-25.611,-0.373,-23.343,27.935,33.129,14.370,-27.799
30.725,-12.179,22.643,-31.888,-22.400,32.316,6.237,4.232,-27.375,-22.742,-10.583,-25.570,22.487,36.485,19.110,-28.006
45.761,-20.847,29.886,-26.486,-5.652,31.115,-1.306,9.488,-23.118,-25.175,-3.140,-16.059,21.767,35.445,12.722,-26.997
43.110,-25.229,27.811,-32.921,-13.920,22.498,-0.517,8.458,-19.429,-24.023,-16.635,-4.458,21.002,41.643,15.413,-29.387
44.014,-26.132,28.294,-34.894,-17.576,22.736,2.716,6.171,-18.429,-18.360,-7.055,-15.340,18.571,35.325,14.578,-15.540
44.582,-24.224,32.849,-30.760,-19.166,26.992,3.697,1.850,-19.853,-22.614,-6.112,-18.465,21.370,27.166,3.179,-20.477
37.469,-26.060,30.056,-27.241,-25.652,21.364,-5.016,-4.118,-14.481,-18.699,-2.290,-21.762,24.142,26.850,-9.493,-21.160
28.859,-23.655,26.660,-30.567,-30.443,26.637,-5.566,0.832,-12.084,-15.432,-3.373,-17.613,18.896,28.569,1.135,-25.123
23.218,-22.076,29.229,-29.174,-19.000,26.917,-11.709,-7.110,-15.163,-19.152,-13.202,-16.502,8.008,27.483,-20.206,-16.427
26.169,-30.996,29.374,-23.260,-31.646,29.310,-9.573,-26.078,-11.923,-15.132,-20.369,-17.234,7.799,30.804,-14.562,-12.043
22.468,-27.486,28.161,-28.677,-24.569,22.348,-17.323,-30.640,-8.155,-17.588,-17.951,-16.977,6.329,28.600,-14.422,-4.007
25.702,-22.618,30.185,-27.096,-32.339,28.347,-17.283,-36.297,-0.949,-14.389,-18.391,-8.006,12.481,24.323,-15.408,-4.301
17.352,-22.869,19.357,-22.894,-34.442,21.738,-18.919,-40.710,3.155,-9.966,-19.943,-2.559,5.572,25.147,-20.918,-5.477
8.495,-12.261,17.761,-22.171,-27.578,14.177,-16.548,-43.213,-5.080,-6.006,-24.238,2.121,6.960,19.556,-18.788,-2.374
9.705,-15.350,8.708,-20.666,-13.252,17.230,-11.436,-35.459,-0.627,1.650,-21.429,4.770,3.980,21.952,-33.981,17.377
1.501,-17.672,4.809,-19.244,-15.485,16.856,-13.004,-39.746,6.762,3.247,-21.861,2.066,3.756,9.606,-30.048,8.737
-5.603,-16.260,5.336,-9.951,-13.746,5.904,-13.554,-38.447,7.124,14.924,-12.562,9.300,2.863,-1.083,-27.851,18.823
-4.088,-14.840,3.589,-2.639,-15.160,-4.464,-17.125,-37.204,6.124,8.956,-13.412,12.794,-10.824,0.921,-19.300,35.935
-5.765,-7.146,3.333,-2.339,-8.188,2.085,-16.596,-42.447,11.024,11.011,-11.324,19.621,-5.126,-3.004,-24.865,36.546
-8.839,-3.261,8.430,4.172,5.841,0.154,-16.170,-44.217,11.524,17.584,-6.807,13.756,-13.268,-0.773,-29.730,37.557
2.149,4.719,-0.770,9.829,17.507,3.914,-22.377,-46.045,15.904,17.241,-3.210,12.556,-12.189,-12.053,-20.183,39.868
-0.825,19.922,-6.353,13.710,14.892,-8.660,-19.823,-41.959,18.736,17.272,-1.893,16.621,-13.216,-3.884,-21.471,40.755
-8.579,19.847,-6.138,23.120,23.256,-8.577,-18.437,-38.697,17.535,25.728,-4.273,19.715,-12.076,-11.801,-20.799,41.259
-7.710,29.410,-2.994,31.367,17.909,-16.623,-21.847,-36.037,22.241,29.737,-3.136,17.174,-14.646,-5.056,-16.715,37.639
-18.936,23.453,-5.974,23.495,18.042,-9.510,-13.888,-30.462,24.612,33.405,-0.225,17.305,-11.610,-7.073,-8.896,32.986
-13.926,31.162,-12.957,32.611,21.268,-15.356,-2.648,-28.280,22.137,41.661,3.765,28.306,-14.666,-19.007,-5.888,39.832
