Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,P3,Pz,P4,O1
10.094,21.904,1.214,17.076,-4.517,-13.930,-15.889,2.285,1.680,7.097,16.571,-20.771,-10.224,11.714,19.148,-9.214
9.301,24.157,11.155,17.618,-21.984,-12.202,1.686,12.448,11.314,8.081,10.953,-17.593,-0.801,15.549,18.954,0.381
-0.491,22.461,14.452,25.259,-18.141,-7.509,-2.078,16.914,15.754,8.609,13.919,-17.332,4.952,22.745,17.375,-0.042
-6.452,17.610,12.290,22.085,-4.408,-2.625,0.695,14.452,13.365,5.808,15.291,-17.493,6.609,23.263,15.141,4.098
-8.802,19.255,4.219,16.114,-2.309,-3.793,11.040,5.157,4.839,6.835,11.685,-12.053,12.457,22.231,10.049,13.944
-8.962,20.693,-7.491,26.031,-2.286,0.260,17.275,-7.326,-6.072,14.615,14.685,-18.644,17.261,21.070,9.509,11.168
-8.294,3.317,-19.287,22.706,0.382,5.249,13.230,-19.955,-17.953,23.386,13.318,-17.147,22.706,20.936,5.439,8.998
-5.047,-2.435,-27.811,18.583,-0.126,5.876,22.021,-31.395,-25.985,24.636,6.276,-16.708,19.590,8.549,3.203,14.371
-7.737,-1.763,-32.473,19.608,2.047,5.145,24.316,-35.727,-30.412,22.497,4.734,-14.738,25.578,16.597,2.674,11.815
-4.632,1.400,-30.305,13.400,8.168,12.520,23.325,-33.795,-29.679,18.819,-2.438,-2.050,25.635,15.218,-4.429,12.723
-7.463,-17.483,-21.742,11.944,11.119,8.027,18.409,-24.238,-20.839,14.742,0.412,4.032,30.148,17.434,-0.447,10.250
-3.360,-12.237,-8.266,2.579,12.193,8.612,15.572,-10.044,-8.463,16.583,-4.564,8.803,25.874,10.608,-15.005,6.588
-7.871,-2.692,6.845,1.051,18.144,15.431,12.465,6.559,6.313,11.756,-3.475,12.152,24.180,2.714,-11.977,6.259
-6.894,-15.881,20.285,-6.726,15.580,10.661,14.417,21.680,19.461,6.264,-10.278,16.017,23.344,0.397,-21.099,11.283
-2.388,-27.823,30.505,-8.864,19.124,6.430,10.032,33.215,29.492,7.599,-15.106,18.740,16.324,0.026,-22.311,-6.595
-5.418,-30.509,34.193,-11.939,17.292,-0.461,4.772,36.298,31.384,9.288,-13.822,9.260,8.138,-2.353,-15.065,-5.365
6.788,-18.919,30.870,-7.286,23.561,-6.274,2.955,33.263,28.871,6.940,-16.155,11.427,9.930,-4.215,-23.474,-8.207
1.993,-11.841,22.027,-4.691,22.041,-7.855,-3.227,23.862,20.624,-2.089,-14.589,12.635,2.973,-3.227,-20.365,-8.085
5.298,-12.639,9.973,-9.263,22.702,-11.441,-10.597,10.974,9.609,-4.317,-12.527,10.692,1.169,-15.029,-7.856,-23.098
9.355,-14.878,-1.941,-12.385,13.027,-10.751,-15.250,-1.891,-2.904,-7.400,-6.366,3.219,-6.854,-14.979,-3.762,-21.438
15.797,-8.352,-10.103,-8.509,12.559,-15.360,-17.677,-11.739,-11.789,-3.943,-5.317,0.815,-11.941,-15.972,-2.310,-21.777
21.064,-7.857,-14.676,-9.264,13.183,-20.656,-27.322,-15.104,-15.269,-17.099,-0.389,1.050,-11.031,-15.563,2.157,-23.352
24.425,-8.333,-12.410,-5.041,8.888,-20.115,-24.807,-13.235,-13.447,-9.007,5.308,3.425,-15.219,-6.632,4.252,-30.453
16.491,-2.990,-3.556,-6.879,7.004,-18.781,-21.775,-4.251,-5.317,-8.962,2.777,1.516,-17.748,-9.046,0.322,-25.305
15.582,10.114,9.059,-7.687,5.077,-21.716,-21.475,9.998,7.785,-6.820,3.995,-1.703,-20.998,2.262,4.156,-23.247
13.589,3.365,22.640,0.424,-8.909,-18.442,-13.741,24.388,19.927,-8.259,5.932,-1.320,-23.621,-3.015,6.479,-25.836
14.356,1.961,33.281,0.173,-3.780,-12.595,-12.842,37.497,30.642,3.091,10.836,-3.408,-18.124,-0.107,6.385,-16.275
14.509,15.288,39.743,4.976,-2.557,-10.735,-11.472,44.184,37.870,7.454,20.797,-9.586,-12.779,7.753,5.206,-16.812
2.312,12.109,39.280,13.669,-2.033,-12.745,-5.413,44.689,37.037,9.940,20.680,-17.261,-5.670,6.767,4.789,-3.551
2.250,21.717,33.178,19.502,-9.474,-6.044,-6.907,38.780,30.334,11.431,20.054,-23.776,-4.259,14.880,5.336,-0.229
-1.025,18.483,21.134,23.218,-12.305,-9.833,-2.278,25.224,19.471,10.304,17.627,-27.331,-5.359,25.165,6.548,-3.379
-4.220,14.236,6.648,24.032,-14.358,-0.603,0.574,10.052,5.374,14.295,14.782,-26.605,-4.252,24.379,6.161,7.395
-13.054,21.372,-6.628,25.677,-15.805,4.938,5.612,-5.324,-7.660,20.157,17.562,-25.517,6.730,27.287,3.716,2.705
-11.646,7.414,-17.165,26.263,-2.981,4.192,9.937,-18.026,-17.886,22.321,11.632,-25.805,4.891,28.880,-2.097,3.045
-10.716,4.463,-22.416,25.073,-7.784,1.370,14.425,-23.989,-23.027,18.681,9.032,-26.060,-1.557,30.586,-4.219,10.863
-11.722,10.512,-20.838,25.509,-1.916,9.165,22.952,-21.501,-20.604,22.445,8.377,-18.756,8.535,31.141,0.235,20.786
-23.601,-1.892,-13.638,17.278,4.926,10.776,26.791,-13.905,-13.494,18.707,10.782,-15.342,15.502,24.576,3.081,18.348
-16.266,-11.864,-2.025,18.433,6.901,10.638,23.579,-1.638,-3.074,21.448,-2.276,-13.762,14.981,19.132,-7.627,16.523
-16.446,-11.630,10.003,17.681,5.639,7.084,27.548,11.013,7.328,20.280,-9.190,-4.330,15.027,17.000,-9.318,17.646
-14.932,-3.129,18.657,13.461,2.696,14.754,29.184,20.852,17.880,19.416,-17.188,-6.720,22.369,14.539,-11.516,10.847
-7.297,-8.360,22.524,0.128,9.929,11.276,21.833,25.243,21.248,17.470,-13.495,-1.851,18.820,13.293,-18.497,10.358
-1.272,-9.075,20.233,5.476,9.471,4.536,23.697,22.071,19.670,17.352,-13.983,-1.034,17.914,16.216,-13.249,10.246
4.464,-13.952,11.662,3.038,13.498,6.529,18.965,13.449,11.238,9.998,-16.689,5.363,11.117,12.116,-10.664,3.889
0.503,-6.583,-1.001,-0.136,14.112,-0.792,9.214,-0.184,-1.806,9.804,-21.741,8.123,10.659,9.944,-14.653,-0.867
8.961,-6.355,-15.046,-10.609,14.784,-5.060,9.083,-16.513,-15.313,0.217,-22.074,10.132,6.203,2.949,-10.734,-12.252
13.802,-7.478,-28.027,-10.097,14.564,-7.239,-5.938,-31.072,-27.408,-0.772,-16.522,8.616,3.517,0.932,-9.034,-12.145
12.179,-11.681,-36.333,-14.703,6.488,-10.643,-5.867,-40.747,-36.876,0.605,-21.057,10.602,0.049,7.006,-5.650,-7.981
11.346,-6.414,-39.200,-19.410,10.062,-16.126,-5.129,-44.003,-39.144,0.596,-16.057,23.052,-3.972,3.718,-7.445,-21.716
16.483,-6.767,-35.610,-16.822,10.527,-19.335,-8.079,-38.625,-35.061,-5.795,-11.937,14.357,-8.354,1.462,-0.258,-21.808
8.663,4.901,-26.052,-16.653,11.021,-23.740,-18.347,-27.698,-26.719,-0.899,-17.831,12.523,-13.776,1.389,-3.067,-14.298
19.490,4.204,22.266,-13.585,5.712,-20.696,-13.289,25.810,19.707,0.723,-10.141,7.789,-18.273,-1.486,4.849,-19.735
19.902,3.794,35.706,-16.066,3.713,-19.375,-13.908,39.704,32.561,3.812,-7.765,2.923,-19.559,-4.620,1.614,-19.855
19.557,6.126,45.166,-10.617,8.685,-23.547,-14.208,51.106,42.039,1.961,-1.947,-2.196,-18.410,-6.923,10.636,-17.955
15.916,9.314,14.277,-10.916,-0.444,-25.139,-18.693,17.276,12.698,5.753,2.021,-5.163,-18.489,-9.129,11.160,-8.169
8.867,8.045,13.089,-8.664,-9.785,-21.187,-10.297,15.083,10.174,1.868,4.302,-8.566,-15.358,8.439,12.028,-6.457
7.761,7.850,5.466,0.666,-1.619,-24.402,-8.529,8.049,4.127,14.377,7.720,-16.015,-10.303,7.817,17.096,-2.015
3.715,7.279,-5.146,2.059,-8.449,-22.364,-8.070,-3.925,-6.232,15.561,13.138,-21.854,-5.879,16.631,17.791,1.858
7.597,3.868,-16.827,15.800,-9.459,-17.474,-10.265,-17.832,-18.008,14.132,11.728,-17.444,1.759,15.838,12.805,3.135
-2.306,6.167,-26.694,25.383,-9.509,-9.916,-2.197,-28.394,-27.428,19.843,18.548,-16.105,0.125,19.717,13.775,11.378
-8.753,5.168,-31.583,21.411,-6.896,-6.005,2.554,-34.720,-32.480,16.116,17.413,-23.188,0.820,17.575,16.249,13.008
-13.422,7.301,-31.219,23.946,-4.945,-3.780,13.687,-33.115,-30.763,22.549,16.960,-17.570,4.628,14.903,8.304,10.347
-19.900,7.498,-23.875,29.873,-2.545,-2.502,15.175,-25.449,-23.280,27.654,12.591,-21.005,14.211,20.467,3.428,12.157
-25.042,-0.841,-12.229,19.630,-0.226,0.896,21.105,-12.192,-11.144,23.073,9.221,-22.781,18.322,20.149,0.966,18.360
-19.921,2.477,2.593,27.419,-0.214,8.498,17.210,4.523,2.957,27.824,5.111,-21.863,17.145,20.002,-0.645,15.900
-15.893,1.106,17.530,12.715,6.967,1.327,18.965,20.749,16.747,38.471,0.339,-13.107,25.119,19.967,-6.546,14.345
-25.204,-1.850,27.489,14.217,16.213,9.125,19.645,32.068,26.059,35.935,-2.465,-7.602,29.002,17.299,-11.016,17.502
-21.124,-9.355,32.293,8.301,16.026,14.693,21.949,37.339,30.960,35.557,2.964,-6.535,27.885,19.843,-6.808,19.803
-17.034,-11.931,30.575,2.289,19.313,15.240,18.515,34.736,29.163,29.413,1.712,-7.555,30.071,13.967,-13.152,19.400
-16.633,-15.523,24.038,2.334,18.219,6.402,13.851,26.246,21.683,33.794,-3.283,1.670,30.694,9.803,-17.463,16.534
-2.937,-16.150,13.094,-4.066,20.965,10.746,17.602,14.256,10.796,31.757,-5.903,-4.543,24.814,7.475,-26.685,10.833
-8.259,-19.710,0.108,-7.259,17.473,3.290,14.745,0.170,-1.383,29.907,-5.856,-3.717,19.120,3.622,-24.564,7.695
-7.475,-24.426,-8.869,-17.502,9.351,-1.689,6.362,-9.693,-10.163,14.234,-12.927,-4.140,18.557,1.679,-19.322,2.186
1.840,-24.443,-14.074,-26.792,13.560,1.957,5.708,-15.668,-13.786,15.033,-17.351,0.124,4.145,-0.234,-17.891,-9.878
3.223,-26.867,-12.890,-24.893,19.875,-3.700,-0.633,-14.602,-12.729,9.584,-15.677,6.273,9.598,-2.746,-16.731,-3.106
3.155,-23.617,-5.393,-24.455,16.810,-9.826,-0.624,-6.086,-6.194,7.007,-15.195,3.064,0.630,-0.908,-20.640,-11.439
13.680,-27.299,6.089,-25.576,12.576,-12.265,-6.883,7.381,4.897,7.698,-16.032,6.424,-6.613,-6.396,-13.057,-13.209
11.314,-19.902,19.806,-24.740,9.082,-11.499,-8.673,21.442,17.198,-4.841,-8.087,11.469,-12.047,-9.003,-7.939,-17.533
19.215,-7.374,31.736,-28.888,13.022,-18.525,-7.388,35.652,28.213,-2.460,-9.779,5.016,-15.696,-13.950,-13.263,-17.472
27.157,1.479,38.274,-23.873,7.465,-14.352,-9.170,43.433,35.162,5.888,-6.291,4.336,-13.205,-18.770,-0.891,-23.825
30.767,1.103,40.172,-17.894,4.093,-19.225,-12.058,44.273,37.945,1.488,-11.104,5.002,-17.319,-16.280,5.433,-24.040
34.399,7.984,34.209,-16.806,-0.929,-19.317,-11.458,38.949,32.125,4.221,-5.855,1.459,-16.338,-17.501,10.358,-20.023
27.839,6.521,23.522,-9.488,-3.629,-24.089,-8.001,27.108,22.864,4.753,-9.014,-10.449,-9.311,-6.421,7.971,-22.818
24.869,19.525,9.398,-1.278,-0.906,-22.887,-6.514,11.582,9.223,7.629,1.432,-13.965,-18.480,-6.987,13.700,-16.833
15.628,13.401,-4.896,2.579,2.007,-21.292,-6.317,-3.949,-5.129,11.518,8.182,-2.594,-16.226,-9.890,19.777,-18.822
12.292,12.909,-16.158,-0.326,-12.171,-15.417,-9.950,-16.429,-16.189,14.472,10.425,-14.241,-21.540,-1.467,16.955,-11.914
10.299,10.258,-21.983,4.826,-8.170,-6.812,-5.185,-23.320,-21.550,14.792,18.288,-15.496,-10.919,4.472,16.857,-12.181
10.190,7.057,-22.261,6.801,-2.393,-13.457,0.098,-22.601,-21.008,8.739,14.005,-23.821,-4.577,2.338,10.522,-9.135
5.241,12.229,-15.006,14.467,-4.967,-14.159,9.023,-15.456,-14.779,6.459,9.120,-19.274,-2.329,3.316,13.225,-6.868
-0.788,0.863,-4.766,15.345,-9.533,-10.992,4.930,-4.333,-3.979,17.162,14.066,-22.934,-3.888,14.511,6.926,2.622
-4.150,-2.507,7.182,15.258,-11.391,-5.181,8.551,9.442,6.518,22.179,15.738,-27.064,4.877,15.703,7.187,5.334
-5.180,-3.410,16.561,14.950,-3.266,0.055,13.855,20.465,16.108,22.822,16.461,-19.285,14.849,12.009,6.487,9.985
-10.560,-4.517,22.512,14.048,-2.822,5.210,21.176,26.106,20.323,20.583,12.870,-20.563,14.447,13.855,8.377,13.507
-24.362,-2.054,21.774,10.876,-2.124,7.439,16.566,25.313,19.018,18.372,7.609,-18.617,10.905,10.919,4.036,11.339
-15.633,-4.735,14.305,6.626,-4.513,10.572,15.215,16.870,13.015,26.822,5.068,-16.301,11.654,8.994,-5.512,7.108
-9.880,-3.651,2.450,-1.341,1.237,13.304,18.562,3.102,1.188,27.096,-0.028,-9.668,13.096,12.653,-6.792,9.910
-12.484,-11.345,-12.436,-8.227,10.203,17.000,22.368,-13.857,-12.674,28.089,-1.348,-2.842,23.229,-1.565,-15.104,16.987
-19.985,-16.449,-26.559,-7.738,7.556,13.102,14.182,-28.203,-26.349,21.835,-5.904,-4.284,22.742,-1.145,-15.601,9.689
-9.446,-16.892,-36.078,-1.133,8.598,17.932,16.694,-38.770,-35.364,13.235,-8.381,5.773,16.864,5.184,-17.659,3.999
-9.848,-24.686,-40.161,-1.225,10.245,13.133,4.361,-43.234,-39.577,16.765,-9.615,4.393,7.844,1.391,-12.527,0.461
-8.654,-22.766,-36.831,-14.158,16.312,9.137,-0.744,-40.979,-36.763,11.161,-12.764,0.031,7.024,1.128,-15.484,-1.769
0.695,-26.656,-28.500,-23.254,13.233,8.169,-2.469,-30.663,-27.922,11.008,-16.170,1.746,8.504,1.498,-14.170,-2.272
6.677,-23.130,-15.550,-21.216,13.868,0.910,-0.921,-17.218,-15.646,9.078,-12.809,-0.691,7.732,-11.910,-10.885,-13.220
4.463,-19.206,-3.239,-24.148,9.859,-0.982,2.057,-3.095,-3.434,10.167,-9.560,5.618,6.327,-11.295,-11.190,-11.176
14.126,-20.213,8.411,-22.902,12.172,-6.790,-6.060,9.249,7.520,-2.292,-12.279,3.464,1.675,-19.077,-9.379,-16.844
14.351,-16.687,14.742,-16.618,13.660,-9.519,-7.033,15.379,12.712,6.657,-10.844,1.811,-12.088,-15.817,2.530,-20.376
13.409,-15.841,14.362,-22.280,9.241,-13.881,-11.441,15.676,12.484,4.667,-10.519,4.739,-13.381,-13.112,7.112,-20.121
14.315,-11.014,8.089,-18.249,3.128,-18.221,-17.658,9.196,6.702,-1.651,-2.134,1.645,-9.124,-11.295,5.817,-18.994
19.101,-0.734,-1.580,-16.238,-2.060,-15.553,-19.935,-1.422,-2.806,-1.983,0.019,1.546,-14.109,-11.187,10.049,-17.449
19.575,8.957,-14.094,0.070,-6.976,-18.573,-20.813,-14.464,-14.717,6.829,5.750,0.099,-22.402,-11.505,15.935,-21.290
15.039,8.388,-24.346,-7.499,-1.320,-23.086,-16.239,-26.593,-24.748,2.154,4.083,-0.843,-25.022,-6.398,18.594,-21.206
9.789,4.641,-30.901,-0.358,0.477,-30.070,-17.982,-33.787,-31.335,-6.090,3.886,0.403,-13.886,1.427,25.346,-14.567
5.986,8.438,-31.481,3.603,-5.364,-25.981,-15.987,-35.381,-32.396,7.614,9.698,-6.550,-8.426,-3.422,28.671,-14.482
2.590,8.292,-24.650,5.197,-5.406,-25.745,-14.313,-29.423,-26.914,11.435,13.841,-13.176,-6.996,2.255,30.486,-20.620
-3.802,17.364,-12.789,18.399,2.241,-26.856,-9.229,-16.071,-15.243,15.010,9.630,-21.878,-4.749,1.669,25.624,-12.401
0.689,16.197,37.018,16.768,-1.686,-21.214,1.809,39.565,33.630,17.575,11.758,-21.451,-9.526,6.545,20.767,-7.396
-5.952,12.878,52.058,26.981,-7.755,-14.648,11.030,56.380,47.417,23.436,14.361,-20.938,3.153,14.409,17.160,2.255
-20.958,18.892,63.202,22.674,-4.407,-15.504,13.106,69.186,57.945,29.151,12.808,-16.969,6.141,17.473,21.742,10.102
-16.065,17.404,33.126,26.516,-2.745,-7.402,19.299,36.419,30.175,24.998,13.662,-28.269,7.359,18.311,18.175,8.532
-20.713,9.656,32.725,25.925,-1.862,-5.064,24.668,35.909,29.882,27.296,10.746,-18.904,10.339,26.300,13.606,13.946
-26.828,6.422,25.983,26.025,0.763,-1.427,23.863,29.120,23.506,24.004,6.514,-18.167,8.845,35.225,9.648,11.606
-11.988,2.210,15.650,29.168,10.270,10.879,27.398,16.457,12.728,29.692,4.551,-12.143,13.668,24.743,9.729,19.438
-6.935,-1.466,3.138,13.496,9.741,10.117,27.780,3.717,1.181,31.250,5.694,-15.036,20.308,25.460,4.771,15.616
-14.932,-3.053,-7.248,11.352,6.749,1.383,25.534,-7.796,-8.914,24.593,1.119,-10.305,21.972,26.077,5.436,20.660
-19.637,-4.627,-13.218,11.894,11.653,4.925,19.228,-13.979,-14.643,24.371,-7.046,-1.982,20.954,30.345,-0.495,22.835
-17.465,-7.243,-13.206,7.697,20.114,11.552,16.893,-14.523,-14.159,31.089,-14.646,-7.532,25.239,24.218,1.278,14.965
-5.574,-12.787,-6.664,-4.007,20.873,10.458,22.293,-7.626,-8.394,25.611,-13.655,-1.972,28.676,23.700,-4.980,10.747
-7.640,-12.268,4.475,-3.235,23.437,10.510,16.369,3.514,2.274,22.865,-18.773,4.421,26.218,21.109,-2.647,5.880
0.519,-10.189,17.236,-8.474,25.906,6.899,7.888,18.004,14.623,20.813,-20.129,2.201,15.575,23.197,-4.355,0.854
2.430,-13.667,29.999,-5.260,20.208,1.203,7.762,31.943,26.731,13.378,-13.520,7.156,13.603,12.181,-4.536,-4.149
5.998,-14.237,38.535,-11.694,21.782,1.915,-11.778,41.078,35.247,7.237,-10.760,12.165,14.018,5.286,-8.112,-13.329
8.719,-12.686,40.974,-9.563,25.135,-0.761,-6.953,44.697,38.913,-7.774,-17.211,0.925,9.690,7.043,-5.055,-11.077
13.022,-13.484,36.804,-21.506,21.801,-4.733,-7.652,39.978,35.037,-5.053,-14.764,4.912,-1.704,-3.683,-3.142,-15.160
14.231,-11.715,27.332,-19.672,17.013,-8.901,-9.659,28.284,25.901,-4.878,-14.430,3.793,-0.852,-1.834,-1.725,-27.782
16.715,-9.669,14.045,-23.121,19.898,-14.529,-12.969,13.478,12.275,-8.720,-8.776,6.165,0.666,6.268,4.466,-17.333
24.947,-3.011,0.168,-21.020,20.784,-15.998,-14.058,-2.415,-2.353,-2.820,-8.468,4.686,-3.059,1.572,5.126,-18.587
19.800,-6.024,-12.887,-14.788,20.326,-10.777,-10.039,-15.410,-12.781,-6.753,-2.608,0.851,-5.554,-1.241,15.196,-19.567
11.060,-9.958,-19.938,-9.895,14.803,-14.939,-19.259,-22.686,-20.168,-8.020,-5.036,-5.423,-11.386,-1.109,13.822,-20.847
15.947,-2.281,-21.128,-8.983,15.009,-13.778,-13.569,-25.324,-21.067,-10.675,6.848,-6.800,-16.485,5.687,21.791,-16.452
17.366,7.865,-15.478,-9.235,13.311,-18.147,-13.241,-18.798,-15.722,-14.834,11.374,-9.697,-18.345,4.895,18.932,-21.128
7.995,-2.257,-6.049,-7.028,7.154,-17.596,-13.277,-7.597,-7.021,-11.203,12.259,-11.950,-19.929,0.883,22.748,-15.853
5.796,0.271,5.768,-3.395,2.224,-16.667,-9.673,4.785,5.044,-4.133,13.999,-14.667,-13.740,6.735,21.034,-11.529
-0.752,5.165,16.023,16.089,5.100,-14.723,-12.111,16.527,14.495,-4.647,16.564,-10.963,-15.944,16.818,17.045,-8.361
5.339,9.971,22.726,20.291,2.939,-12.453,1.024,23.103,21.120,7.640,18.148,-9.134,-12.759,19.529,13.079,-1.844
-6.205,18.664,22.814,12.277,-2.494,-9.215,3.250,23.942,21.469,9.513,16.489,-20.872,-0.389,17.128,18.097,-2.821
-11.859,11.914,16.645,12.696,0.773,-11.781,-2.304,17.194,15.022,18.547,17.093,-24.158,8.694,23.158,22.826,5.977
-4.116,15.992,6.037,14.604,1.624,-1.943,-3.385,4.533,4.397,17.282,11.846,-19.203,9.164,25.696,18.087,8.344
-7.075,13.811,-8.155,7.176,1.578,-2.048,4.902,-11.118,-8.356,15.100,13.109,-21.396,12.846,23.792,11.833,14.043
-15.645,15.668,-22.705,18.000,4.053,-1.759,11.938,-26.378,-22.384,16.833,10.621,-23.992,16.685,29.302,-2.191,17.241
-10.541,6.784,-33.336,21.460,13.055,0.475,15.540,-38.722,-32.469,17.652,5.150,-26.135,22.241,32.681,-6.934,22.715
-18.620,1.818,-38.826,15.929,17.049,3.851,15.700,-43.890,-37.538,28.219,2.317,-18.776,30.933,28.582,-7.455,27.493
-23.283,-5.147,-37.682,14.054,19.853,12.256,12.101,-42.844,-36.705,21.466,-0.081,-16.896,30.303,21.413,-10.921,28.291
-15.662,-8.412,-30.299,14.497,20.584,13.602,2.867,-34.657,-29.344,17.100,-2.092,-16.821,30.529,24.699,-19.249,19.646
-14.454,-21.233,-18.658,9.550,19.567,16.258,11.605,-21.315,-18.406,21.658,-5.155,-8.848,26.846,17.858,-12.553,18.840
-8.857,-23.393,-5.242,-2.810,18.569,13.941,17.769,-7.037,-5.815,18.401,-13.724,-6.145,27.865,17.695,-12.157,13.321
-2.478,-20.926,6.112,-8.237,21.063,11.917,23.665,5.613,5.654,16.884,-14.170,-2.801,23.505,9.504,-10.931,11.695
0.200,-21.357,13.216,-15.004,28.954,10.860,15.747,13.516,12.614,12.946,-16.148,3.830,17.925,5.168,-18.092,8.752
-7.851,-28.404,14.576,-15.212,25.558,7.527,5.440,14.909,13.435,6.608,-12.543,11.826,22.548,3.935,-19.823,4.210
3.395,-22.240,9.858,-15.967,21.321,7.764,1.797,10.256,8.646,0.529,-16.911,9.463,13.200,7.387,-22.696,6.044
14.502,-25.820,0.449,-14.131,26.118,8.521,1.593,-1.064,-1.251,-2.132,-17.719,20.884,9.808,0.764,-25.958,-1.212
14.386,-27.448,-11.700,-21.919,26.430,-1.706,-1.359,-14.855,-13.147,-2.062,-19.706,18.195,8.470,-3.426,-24.955,-2.389
15.969,-13.648,-22.577,-26.814,22.383,-5.586,-12.740,-26.799,-22.962,-10.966,-15.154,12.915,8.264,-3.256,-10.480,-12.899
12.503,-12.674,-30.044,-24.163,13.961,-9.503,-12.560,-34.710,-30.589,-12.866,-13.689,16.927,1.300,-6.940,0.643,-10.816
7.132,-6.776,-31.701,-15.665,13.832,-10.119,-14.674,-36.532,-31.774,-10.092,-13.651,16.802,-3.521,-5.537,4.187,-16.046
8.339,-11.653,-26.680,-11.997,15.035,-12.533,-16.121,-30.656,-26.279,-11.282,-13.657,23.089,-7.776,-6.437,4.361,-16.072
9.209,-3.436,-15.980,-12.528,9.220,-11.086,-27.668,-19.113,-16.992,-15.325,-7.890,16.197,-3.069,-10.349,3.356,-12.258
12.149,-3.150,-2.006,-5.422,10.402,-15.142,-21.483,-3.620,-3.824,-9.554,0.025,6.033,-9.628,-6.950,5.254,-6.907
16.752,-4.247,13.633,-1.965,10.857,-16.053,-26.386,12.573,11.174,-5.582,-3.226,6.398,-3.518,-6.333,13.542,-14.463
10.398,-2.155,25.415,-5.058,1.878,-21.674,-24.696,25.434,23.067,-4.381,0.052,6.201,-8.251,-6.908,16.777,-7.729
5.032,-2.674,32.772,3.945,1.052,-21.685,-27.163,34.430,29.502,-0.439,1.827,1.100,-9.102,-7.549,20.965,-12.696
7.939,-1.603,33.736,7.607,0.866,-19.809,-27.247,35.051,29.717,13.017,5.888,-7.273,-14.034,1.473,19.925,-10.353
-2.761,-1.590,28.640,2.232,0.612,-21.153,-22.428,29.649,24.916,11.421,13.074,-6.024,-5.816,1.946,15.604,0.599
-4.780,1.866,18.169,4.273,-4.638,-21.152,-22.011,18.882,15.545,10.987,7.199,-9.474,0.063,-1.376,16.922,6.734
-14.281,2.464,6.336,15.810,-10.174,-12.581,-11.363,5.778,4.435,12.218,11.475,-14.384,8.044,7.640,13.654,10.284
-16.797,3.315,-4.900,22.427,-8.181,-15.957,-16.291,-6.654,-6.178,12.271,9.464,-21.816,5.982,17.153,8.513,18.479
-15.770,-2.261,-11.335,23.798,-10.442,-2.428,-8.874,-14.367,-12.778,12.603,13.623,-30.947,8.288,17.840,7.816,16.520
-14.034,-3.368,-13.216,21.204,-9.149,8.105,7.619,-15.640,-13.846,23.867,11.135,-33.088,12.926,19.225,8.569,16.421
-19.210,-5.611,-7.613,17.925,-5.803,3.039,10.554,-10.928,-8.817,15.293,8.707,-28.830,13.769,16.059,4.564,18.702
-19.604,-1.081,2.191,19.337,0.437,2.315,21.251,0.946,0.519,17.393,2.429,-20.307,16.244,15.039,1.497,22.221
-20.012,-3.939,50.674,23.064,-4.832,3.758,11.867,54.701,47.317,14.265,0.692,-19.246,22.026,19.818,-4.744,23.206
-17.104,-12.690,63.421,21.980,2.823,4.195,11.906,69.185,58.999,16.533,-0.532,-18.481,21.949,14.606,-8.571,24.226
-16.546,-18.812,73.430,11.972,2.519,4.570,13.309,79.576,67.987,21.525,-6.885,-8.048,23.378,17.649,-10.698,27.195
-8.609,-18.532,41.349,9.065,10.877,6.321,26.935,44.538,38.922,20.955,-15.004,-8.499,28.102,21.464,-14.200,17.583
3.427,-27.240,37.841,5.501,14.275,12.865,26.057,41.686,36.250,7.631,-10.589,-5.085,28.106,11.355,-18.208,18.516
2.581,-30.805,29.486,1.002,19.574,6.277,16.880,31.690,26.985,4.454,-11.720,-7.533,20.278,3.650,-20.223,20.178
9.817,-37.185,15.969,-11.104,26.456,5.739,8.879,17.654,14.668,8.309,-11.883,-3.656,16.224,2.565,-20.082,7.862
6.631,-33.476,2.449,-5.438,20.868,6.827,-0.588,1.573,1.339,1.962,-16.720,0.984,14.512,0.219,-19.800,5.712
17.992,-33.861,-10.712,-9.534,21.606,-1.124,3.467,-12.578,-11.297,-5.946,-18.401,3.296,10.744,-4.884,-17.932,-0.673
17.645,-22.728,-19.290,-2.187,24.295,-7.083,-1.350,-22.309,-18.573,-7.690,-13.651,4.496,14.571,-6.313,-17.811,-6.993
11.662,-23.947,-21.363,-6.141,19.108,-13.975,-11.074,-24.599,-21.078,-13.224,-14.034,-0.055,2.059,-10.663,-16.411,-6.895
13.992,-13.469,-17.010,-11.039,18.701,-21.238,-7.717,-19.710,-16.817,-19.873,-11.809,3.344,3.264,-12.959,-12.986,-17.397
19.934,-17.017,-8.734,-4.168,25.252,-19.549,-17.678,-10.505,-8.507,-16.840,-12.907,11.717,-0.685,-14.238,-10.906,-21.019
23.288,-4.853,2.806,-5.706,18.294,-21.941,-9.645,1.437,1.713,-11.775,-8.553,12.834,-6.738,-7.490,-6.099,-13.060
16.902,0.360,14.133,-3.393,14.415,-16.259,-19.270,13.302,12.450,-16.349,-5.156,5.965,-8.219,-5.442,-6.403,-12.538
24.559,3.544,21.032,-5.957,12.922,-13.095,-23.043,21.818,18.677,-19.062,-4.139,7.619,-12.330,-7.496,-2.898,-18.467
20.962,0.765,22.602,3.841,6.797,-18.525,-28.989,23.505,20.819,-16.610,-4.708,1.000,-10.857,-7.386,3.374,-23.253
