Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,P3,Pz,P4,O1
-17.943,10.996,-23.677,27.717,7.597,26.189,-19.772,-5.328,13.089,3.750,-11.789,19.594,-2.516,-7.715,-16.364,-51.349
-25.455,7.548,-14.338,16.283,16.905,34.799,-31.796,-6.476,3.183,11.760,-6.913,2.641,-11.924,2.356,-6.746,-43.360
-29.877,8.603,-22.070,16.567,17.134,25.484,-34.606,4.362,-10.076,11.066,-9.599,-5.466,-27.058,15.133,-9.080,-34.603
-29.511,8.623,-13.708,12.181,24.362,20.710,-35.241,1.885,-16.157,7.329,-12.411,-16.988,-27.236,34.695,-5.484,-19.685
-17.630,3.515,-5.565,3.647,33.186,4.948,-27.392,4.136,-18.910,8.206,-4.606,-10.671,-30.597,38.702,-7.338,-10.487
-15.861,2.153,0.143,-5.897,29.059,-10.870,-25.938,3.525,-14.782,5.287,-11.023,-20.512,-19.665,46.491,-4.209,-9.593
-11.123,-2.378,8.093,-18.294,28.432,-11.916,-18.619,3.764,-17.713,-3.719,-1.971,-27.378,-19.698,46.006,5.349,4.707
-1.191,-6.887,8.642,-32.193,22.852,-21.796,-23.711,1.254,-18.491,0.115,0.073,-34.721,-25.332,33.828,17.492,15.718
4.860,-3.405,-0.752,-32.236,17.800,-27.473,-10.876,-0.458,-17.843,-9.774,5.319,-34.738,-20.096,38.403,19.288,18.626
12.926,-3.762,5.146,-30.501,11.155,-20.161,-9.317,-0.853,-22.039,-6.234,12.519,-30.714,-10.535,36.411,24.413,18.140
17.439,0.352,4.887,-27.325,1.614,-18.252,-17.201,-4.016,-8.759,-14.156,10.650,-27.806,-3.092,30.601,29.016,17.408
18.011,2.980,9.727,-8.734,8.504,-19.241,-12.478,-3.493,3.003,-16.606,16.880,-26.772,5.491,25.532,42.463,29.764
21.561,-3.779,-1.444,2.509,7.655,-19.327,-15.710,2.796,22.092,-24.746,17.083,-15.401,4.587,21.171,43.700,31.466
24.109,-2.158,0.188,-5.826,11.945,-17.106,-10.595,11.174,22.394,-29.684,25.694,-5.537,15.256,13.242,40.396,39.225
24.340,-8.067,2.316,1.698,11.932,2.017,-11.885,8.878,23.209,-17.590,18.905,8.589,31.437,0.990,37.642,35.099
19.008,-16.772,-6.382,-4.375,11.472,-0.531,-7.650,6.210,16.219,-12.234,8.237,16.970,37.563,-9.396,33.817,35.706
14.535,-16.293,3.068,9.348,7.019,2.444,0.895,13.542,16.629,-7.133,0.588,17.848,53.567,-17.481,21.394,21.427
-2.587,-12.518,-7.834,6.198,6.286,3.475,5.729,30.556,18.083,8.237,-1.766,10.882,63.012,-14.587,3.874,26.862
1.884,-12.835,-2.539,5.055,3.971,12.232,6.426,40.421,15.758,16.838,-5.595,11.590,50.225,-21.389,-2.376,14.889
-2.069,-9.775,-7.684,8.706,1.697,13.745,7.764,41.547,6.042,22.335,-12.373,0.591,37.669,-22.315,-16.738,10.551
-11.873,-0.180,-7.485,15.928,-9.984,12.745,11.611,39.595,13.095,27.337,-18.171,12.644,29.461,-37.747,-35.818,-2.187
-2.219,6.423,-6.787,15.209,-9.053,21.841,4.698,38.066,18.311,28.470,-28.267,14.105,17.312,-36.898,-41.966,-15.538
-2.151,23.733,-14.569,16.514,-16.749,10.503,1.065,29.946,14.553,26.854,-25.869,12.012,-2.956,-40.635,-41.619,-26.567
-12.448,20.029,-12.323,19.313,-15.533,15.519,-5.185,23.748,16.511,22.543,-22.113,15.232,-14.404,-45.858,-41.604,-33.931
-17.593,28.004,-28.340,36.548,-17.940,25.653,-13.503,12.102,13.845,12.852,-14.327,10.684,-18.645,-31.838,-34.551,-44.512
-21.308,32.073,-22.105,41.639,-14.361,20.949,-5.819,1.565,12.662,7.022,-16.472,4.053,-29.491,-18.884,-32.421,-44.668
-15.880,28.981,-14.852,35.881,-7.226,14.140,-25.541,-6.356,7.267,2.677,-10.990,6.865,-37.548,-7.852,-29.548,-42.410
-10.945,24.613,-20.212,19.644,2.088,18.829,-32.548,-6.589,4.606,-5.680,-12.677,-4.052,-37.857,-3.549,-18.872,-42.316
-16.851,19.387,-18.562,16.736,6.619,9.050,-31.678,-10.393,4.976,-8.916,-17.174,2.638,-41.750,9.728,-15.167,-34.730
-18.016,9.200,-16.890,8.029,21.321,21.898,-26.739,-4.338,6.709,-11.330,-11.966,8.414,-42.875,23.775,-1.505,-21.933
-17.719,3.204,-8.875,-2.624,28.737,6.277,-17.759,-6.093,-3.366,-2.425,-18.131,-1.211,-20.745,42.594,11.616,-0.063
-14.103,-5.203,-0.375,-13.090,41.479,-0.425,-22.418,-7.427,-14.054,-8.247,-14.659,-15.662,-26.367,48.960,27.748,7.517
-15.864,-9.491,13.316,-11.522,35.442,-3.639,-7.170,-7.640,-18.565,-2.438,-17.355,-12.025,-22.670,47.789,26.507,19.174
-8.553,-11.372,12.164,-18.171,26.831,-6.113,3.795,-12.541,-15.824,1.970,-7.527,-21.202,-15.968,44.306,33.834,21.640
-6.407,-10.860,19.570,-19.222,30.345,-2.912,11.177,0.937,-19.829,-0.495,-1.631,-25.168,-14.225,38.915,34.255,35.793
1.775,-12.292,22.921,-24.641,23.945,-17.123,13.108,-0.938,-15.473,-2.036,0.720,-30.759,-11.175,37.147,32.132,34.511
16.892,-9.040,19.528,-31.538,14.387,-23.245,23.992,0.847,-9.227,-5.236,5.398,-29.280,-0.499,27.514,33.714,41.572
6.937,-9.066,21.818,-18.339,2.844,-18.561,18.302,2.656,-5.414,-11.643,10.429,-36.141,17.397,19.259,27.889,48.793
16.445,-11.023,35.291,-19.225,1.712,-19.495,23.645,3.021,3.771,-19.146,14.757,-22.304,12.737,6.338,25.380,46.553
19.976,-8.286,18.695,-8.618,-2.525,-15.542,19.483,6.430,15.304,-15.896,14.570,-12.997,26.437,-9.451,18.493,38.589
25.748,-5.046,16.846,3.597,-10.081,-4.345,17.059,4.421,18.306,-12.358,11.316,-8.731,29.273,-13.384,15.886,39.370
23.492,-6.707,3.865,2.724,-13.411,-2.533,6.583,17.285,21.565,-11.068,18.387,-2.876,32.528,-16.803,17.182,26.834
23.292,-5.984,-14.356,1.527,-11.606,-5.639,1.337,20.169,21.143,-13.504,19.754,8.275,46.601,-19.148,7.246,32.643
14.225,-8.335,-14.503,5.317,-3.588,9.063,0.105,17.352,24.085,-10.349,6.339,0.425,45.082,-23.624,0.695,25.762
11.798,-7.688,-13.384,12.893,-4.795,5.091,2.243,19.471,21.631,-10.383,-5.557,10.363,39.360,-26.403,-11.879,11.617
10.704,-2.165,-16.900,2.152,-6.403,18.086,5.388,18.240,17.000,-1.353,-7.864,7.006,33.946,-24.868,-18.788,7.619
0.370,-1.190,-16.608,7.200,-7.802,19.912,4.146,27.523,6.594,11.706,-6.048,14.735,32.644,-38.387,-29.134,-1.738
-1.920,-1.860,-16.955,1.348,-1.042,17.572,7.603,37.745,0.435,18.712,-19.011,17.893,29.205,-32.763,-41.630,-8.219
-16.135,9.171,-21.458,-2.592,0.459,23.960,4.290,33.762,-10.091,19.349,-14.566,8.706,18.197,-36.915,-37.371,-20.120
-21.157,9.245,-10.849,2.734,0.670,18.018,3.822,28.063,-6.347,21.479,-13.372,4.996,3.698,-28.803,-43.447,-28.808
-13.567,14.776,-14.389,-2.296,0.833,16.477,-1.854,20.697,-0.130,12.147,-14.299,10.055,-6.925,-27.192,-41.041,-36.217
-8.769,21.122,-17.530,0.400,1.072,7.644,-7.286,15.149,-5.375,7.305,-17.689,10.553,-22.408,-25.104,-36.606,-42.313
-13.228,27.137,-28.074,-6.266,1.385,11.834,-2.361,4.843,-20.644,18.393,-8.508,5.729,-34.785,-15.109,-35.908,-43.003
-10.057,27.111,-30.063,1.860,3.616,11.219,-7.763,-5.511,-9.507,5.916,-1.622,-3.434,-42.883,0.929,-24.235,-38.382
-9.883,26.183,-32.584,7.122,8.554,3.294,-19.749,-0.524,-11.131,-7.348,11.980,-3.804,-43.230,5.817,-16.237,-31.959
-13.245,14.035,-33.350,0.154,18.203,-7.308,-15.899,-8.213,-8.737,-21.558,10.369,-3.643,-39.120,20.560,0.123,-21.142
-6.748,16.050,-28.694,-7.970,22.475,-9.558,-20.366,-17.983,-6.361,-20.413,13.938,-0.992,-36.706,29.995,11.192,-2.645
1.805,6.962,-14.314,-4.363,27.930,-18.504,-21.874,-18.224,-2.027,-28.330,17.683,-11.315,-31.206,40.603,31.418,4.673
6.408,-4.644,-10.372,-3.778,33.058,-7.444,-15.260,-16.652,1.845,-25.650,15.754,-15.356,-13.163,44.242,40.930,12.674
-1.424,-12.313,-2.708,-5.710,38.620,-8.221,-4.782,-14.874,-6.484,-22.732,21.452,-6.722,0.695,47.814,39.606,21.264
8.690,-24.877,-3.937,-9.261,36.031,-13.547,-2.180,-2.085,-17.338,-18.154,15.615,-13.140,6.567,43.162,40.955,30.828
16.053,-22.902,5.455,-12.669,31.574,-23.730,19.638,2.912,-6.544,-24.177,11.779,-36.393,16.203,35.282,37.681,40.055
15.872,-18.689,13.727,-26.703,29.007,-26.582,7.071,10.276,-10.965,-12.235,10.038,-23.921,18.831,25.148,29.754,52.027
16.695,-11.732,19.773,-24.392,18.845,-36.424,18.080,23.224,-7.227,-8.327,9.554,-24.530,17.550,23.749,28.963,50.354
26.774,-9.598,10.440,-21.542,3.114,-32.652,11.968,28.491,2.072,-3.419,7.793,-15.141,23.790,12.310,15.772,55.729
22.790,-12.071,13.394,-16.686,-1.153,-21.588,12.111,24.824,9.045,3.407,14.219,-19.797,28.940,0.173,-2.049,54.811
25.019,-10.364,16.744,-9.687,-0.518,-24.744,9.500,21.489,15.441,1.035,16.169,-16.066,29.402,-9.763,-2.178,45.561
27.985,-8.664,5.311,-2.985,3.141,-22.408,6.255,21.307,29.832,-1.934,15.847,-2.530,32.033,-23.924,-11.206,28.450
23.315,-2.291,-3.665,11.781,-13.161,-6.625,8.588,14.200,28.807,-0.497,25.358,10.098,33.015,-29.077,-15.194,12.404
21.464,2.627,-5.215,18.727,-11.538,11.483,-1.111,19.846,29.053,-4.911,16.315,19.175,33.803,-38.196,-11.236,6.740
11.640,4.258,1.393,19.779,-13.283,9.117,0.791,21.448,37.229,2.046,15.278,26.685,40.377,-37.470,-16.392,6.004
9.836,4.739,-10.774,23.208,-7.789,3.691,-11.813,17.017,42.942,5.130,4.793,26.650,35.304,-35.861,-28.363,-15.154
1.378,4.557,-23.294,32.540,-4.908,11.392,-17.070,19.549,32.235,7.915,3.290,41.169,28.622,-31.364,-29.538,-16.306
-8.914,11.170,-20.266,28.170,0.430,16.349,-20.142,18.337,26.616,11.394,-6.765,32.549,17.050,-30.320,-27.807,-12.701
-19.346,0.123,-20.347,27.958,1.666,12.430,-17.919,26.856,15.139,13.275,-12.724,12.952,14.620,-32.493,-36.571,-21.589
-18.260,4.268,-21.685,18.660,3.572,12.536,-19.441,23.364,10.781,16.635,-13.289,3.624,2.222,-22.280,-42.513,-20.093
-23.315,11.268,-17.702,13.191,11.200,9.107,-20.526,19.417,0.795,18.712,-16.929,1.558,-9.981,-21.516,-40.298,-27.712
-24.622,9.300,-13.453,0.665,21.089,2.858,-21.086,13.493,-7.377,20.037,-29.880,-7.162,-19.990,-21.205,-41.704,-27.057
-21.680,10.279,-14.225,7.162,12.457,-9.328,-19.582,16.451,-13.581,11.263,-25.788,-5.511,-31.765,-11.995,-33.719,-26.072
-12.543,15.671,-8.075,-2.124,16.424,-2.579,-22.883,18.488,-10.815,6.350,-16.567,-22.165,-34.061,-1.664,-24.898,-29.350
-4.693,23.517,-12.080,-3.691,20.936,-2.991,-23.285,7.673,-17.288,1.577,-9.481,-17.931,-37.386,6.915,-14.632,-32.184
-4.695,26.153,-28.942,-1.121,21.755,-1.813,-24.860,15.714,-10.379,-11.405,-6.553,-9.251,-30.715,8.305,-8.839,-23.901
5.457,15.309,-25.310,5.980,25.451,-7.191,-20.549,-0.397,-8.657,-21.190,-0.862,-19.242,-32.351,24.260,2.771,-20.768
5.713,11.349,-28.668,-7.038,26.631,-18.933,-23.665,-15.320,-1.409,-26.272,2.391,-11.208,-14.824,33.010,20.506,-9.463
0.993,-2.070,-16.217,-1.983,27.347,-12.551,-25.408,-12.343,-1.834,-29.470,9.863,-23.740,-6.895,35.034,32.212,8.321
-1.129,-12.115,-6.072,-1.814,31.099,-5.870,-14.256,-16.239,-6.004,-34.872,10.432,-20.637,-2.197,32.227,35.781,14.914
-0.083,-14.680,1.296,5.524,30.050,-6.695,-13.123,-12.968,-4.215,-35.671,8.615,-15.948,6.742,43.019,46.610,31.757
2.608,-20.335,1.424,10.832,34.384,-15.945,-8.206,-5.573,-6.165,-32.634,10.107,-14.350,22.983,35.584,52.546,42.553
3.945,-27.265,4.449,-0.913,36.055,-16.578,3.865,1.471,-5.928,-24.231,8.321,-26.518,33.538,25.492,40.193,43.883
1.934,-32.940,15.511,-2.285,27.740,-15.042,11.211,8.606,-6.549,-14.023,2.098,-22.709,42.816,21.326,27.225,49.085
4.504,-34.651,24.273,-2.105,24.632,-16.827,11.004,19.917,-3.419,-12.941,1.291,-16.898,34.714,17.448,6.837,50.619
7.115,-30.363,18.851,5.437,11.211,-16.971,15.822,22.605,-3.568,-7.354,-1.328,-21.072,39.310,-3.076,-2.391,43.349
17.661,-30.394,20.294,-9.105,11.813,-12.657,25.371,35.160,7.498,-0.696,3.408,-21.524,42.068,-17.952,-8.435,42.710
12.781,-21.942,11.123,2.368,0.268,-18.650,19.716,41.341,17.346,10.904,2.445,-13.576,40.218,-27.052,-16.489,30.725
14.544,-16.291,10.871,8.328,-6.331,-13.899,12.176,31.781,11.489,9.875,-6.343,-0.304,35.730,-43.012,-25.823,6.027
13.953,-11.116,1.375,1.947,-10.022,-12.238,3.722,28.702,15.953,13.129,-5.309,7.392,30.724,-46.725,-38.957,-3.141
7.333,-5.318,-9.983,7.628,-16.857,-15.533,2.185,12.252,12.883,7.352,-7.397,22.393,34.473,-50.379,-50.206,-13.501
0.650,0.842,-17.633,13.758,-16.354,-0.958,-5.222,17.760,19.496,13.222,-9.444,22.392,27.217,-45.612,-47.586,-28.266
1.175,-10.374,-20.312,15.341,-1.405,8.740,-6.702,8.664,14.934,14.225,-7.964,23.780,25.296,-34.127,-49.221,-28.767
-3.492,-1.239,-13.517,30.335,-5.832,7.218,-20.534,1.970,13.657,16.186,-14.730,24.181,17.288,-34.299,-44.104,-26.782
-11.516,0.839,-18.075,29.249,1.971,16.351,-22.446,8.360,4.640,16.343,-7.447,29.408,8.958,-36.628,-34.452,-22.513
-18.564,3.057,-10.314,22.715,9.566,21.473,-25.263,5.145,-2.581,10.045,-6.061,21.310,4.949,-16.143,-37.879,-32.033
-26.438,0.795,-15.747,21.140,12.255,17.729,-19.181,6.138,-14.032,10.140,-16.476,16.352,-3.770,-11.518,-34.147,-31.847
-22.443,-7.195,-13.277,20.328,18.224,11.317,-16.438,4.196,-18.169,13.728,-8.228,8.027,-12.675,-3.994,-30.833,-24.831
-33.401,-8.652,-4.262,9.501,25.309,8.737,-17.140,9.241,-22.876,7.140,-18.552,1.030,-12.092,11.567,-28.268,-22.992
-18.997,-2.733,-3.772,8.408,18.734,4.915,-8.266,14.763,-32.486,9.769,-16.280,-5.962,-22.888,16.074,-29.541,-32.257
-12.365,-0.399,-3.674,-8.663,21.245,2.491,-16.219,10.044,-30.435,10.192,-14.448,-22.099,-21.895,22.763,-23.842,-28.100
1.084,9.835,-0.223,-8.453,18.476,-10.169,-7.122,15.333,-29.045,-5.979,-16.633,-29.759,-32.322,18.300,-10.055,-18.466
2.144,10.177,5.675,-5.234,13.797,-16.969,-7.540,11.023,-31.164,-14.197,-6.114,-32.792,-27.574,22.626,-3.635,-12.826
-2.533,8.872,7.528,-12.756,10.047,-24.728,-8.960,-4.214,-27.557,-21.688,5.433,-22.062,-28.569,27.851,3.828,-4.322
9.455,5.657,5.183,-5.070,15.377,-21.912,-12.009,-7.897,-17.679,-26.388,12.652,-12.488,-26.130,31.570,14.101,11.112
13.283,3.107,12.285,-9.691,16.596,-23.633,-11.597,-10.972,-7.954,-34.328,18.379,-18.022,-19.791,32.469,25.124,4.878
17.290,-2.126,18.321,1.240,21.246,-17.311,-5.427,4.594,-2.703,-42.604,16.605,-4.643,-2.747,28.474,26.254,16.790
11.915,-8.617,19.098,3.917,16.883,-12.811,-11.345,1.526,-9.162,-37.161,15.926,-2.804,6.992,24.159,27.384,26.173
7.445,-19.657,15.582,4.679,20.035,-11.506,-10.600,5.485,3.147,-29.149,8.287,-4.299,19.604,18.712,33.983,31.222
9.199,-24.723,16.172,18.563,12.469,-18.603,-14.105,14.415,10.404,-25.350,8.046,3.048,30.685,15.881,27.168,32.919
11.880,-23.663,8.377,10.429,15.440,-6.499,-5.257,11.029,7.112,-21.365,5.012,-2.553,34.469,8.014,17.857,28.916
8.674,-26.088,19.515,7.368,14.060,-18.860,16.476,21.415,4.942,-15.571,-1.856,-5.886,37.184,-5.196,6.556,36.824
11.171,-24.459,24.744,14.725,10.520,-3.693,1.576,35.204,6.713,-8.736,-5.636,-2.067,46.609,-17.025,-1.414,32.028
14.281,-17.191,17.389,8.689,7.797,0.280,1.500,38.292,1.906,5.332,-10.229,-5.562,42.956,-28.212,-18.167,11.429
12.419,-15.070,15.462,10.755,-1.208,-5.249,11.560,56.161,-6.766,5.059,-11.075,-10.932,38.984,-39.049,-27.110,12.459
6.427,-8.496,14.869,14.616,-9.797,-9.714,11.505,42.404,5.316,7.497,-19.948,-10.291,31.875,-53.455,-36.791,-7.402
7.988,3.999,8.378,19.391,-8.866,-8.014,4.147,34.217,1.654,9.952,-15.627,-1.457,19.963,-48.286,-50.906,-19.150
15.805,3.823,7.946,16.871,-14.032,-1.953,-6.130,33.819,10.366,7.306,-15.544,13.748,11.237,-51.589,-53.883,-21.303
10.767,6.869,-10.202,31.575,-15.532,-5.212,-11.936,21.797,15.417,-2.373,-17.274,9.637,0.777,-54.227,-58.947,-41.401
9.568,16.386,-25.848,31.903,-18.154,0.903,-21.721,13.390,22.815,-6.482,-10.987,1.462,-0.706,-52.555,-56.754,-54.434
2.500,24.313,-26.801,32.651,-12.234,10.319,-28.020,-0.989,19.119,-8.103,-9.119,-8.831,-4.649,-47.628,-52.614,-55.119
-11.321,21.502,-34.460,39.625,-10.582,18.451,-23.729,-0.432,7.515,-26.286,-8.449,4.103,-22.442,-33.815,-35.708,-45.151
-10.803,17.266,-34.909,30.916,7.622,8.655,-24.603,-2.892,6.388,-22.597,-21.751,8.035,-22.890,-20.529,-37.984,-48.039
-21.748,13.429,-36.417,27.404,11.869,8.352,-24.632,-6.905,-4.525,-16.465,-14.997,-3.044,-17.065,-5.660,-24.728,-40.881
-24.001,2.690,-34.721,10.616,20.775,3.848,-23.641,-4.263,-17.859,-16.662,-21.084,-0.270,-21.504,8.084,-17.835,-35.884
-20.099,-2.499,-34.969,15.553,29.555,-0.758,-26.311,-11.823,-21.510,-18.722,-28.069,-5.518,-30.573,11.888,-6.303,-31.023
-16.708,-2.981,-19.087,-4.984,25.270,-5.055,-17.438,-3.106,-30.592,-9.361,-27.243,-15.375,-36.009,24.299,6.588,-25.451
-10.198,-2.195,-4.044,-8.249,25.656,-13.444,-8.708,-1.696,-40.635,-11.238,-23.290,-24.708,-36.514,23.365,13.585,-9.263
-3.529,-0.732,4.654,-19.420,27.431,-26.531,5.603,0.309,-31.322,-16.695,-18.703,-39.703,-26.949,27.440,14.517,4.019
1.653,-4.497,7.351,-11.519,24.507,-36.524,6.123,2.373,-17.929,-10.737,-16.936,-38.452,-19.425,28.119,17.615,1.517
16.455,-5.242,8.275,-22.979,24.230,-39.373,7.439,-6.117,-19.893,-12.210,-12.112,-33.714,-18.144,21.406,24.540,3.197
25.786,-4.874,17.670,-19.771,15.268,-46.790,2.652,-0.500,-4.176,-15.503,-3.753,-30.932,-8.605,23.035,28.650,13.869
23.377,-7.848,16.907,-13.990,11.090,-39.187,18.079,-3.823,-0.550,-37.669,11.320,-13.503,5.998,11.930,25.039,18.043
20.232,-7.125,16.948,-8.420,8.413,-34.553,16.659,-2.508,2.226,-35.869,16.264,-15.443,8.562,3.548,25.535,19.728
21.150,-12.492,9.845,-6.618,10.754,-31.793,0.538,-5.456,5.178,-33.297,16.628,-2.321,17.269,2.938,25.428,22.926
30.690,-19.829,2.747,0.996,8.928,-22.665,3.084,1.815,-0.468,-28.647,21.477,4.218,30.051,-4.618,29.383,16.217
15.501,-21.543,-1.919,3.270,4.120,-10.889,2.100,12.931,11.542,-22.934,7.543,4.877,41.236,-11.854,26.511,14.032
13.993,-19.993,-3.721,-2.746,7.258,0.376,1.353,27.381,10.277,-15.819,7.573,14.681,50.981,-19.021,15.068,20.006
11.432,-19.899,-1.417,14.153,10.513,4.383,7.741,34.240,20.973,-4.625,1.573,22.382,64.011,-17.299,6.241,19.506
15.341,-24.363,-2.368,10.463,5.101,0.010,-0.010,38.919,11.554,3.284,-6.905,19.074,52.303,-33.466,1.494,15.423
-1.199,-20.481,-1.501,12.531,7.161,16.273,0.590,30.998,16.450,9.435,-22.146,15.049,46.887,-40.861,-11.361,12.147
-8.297,-15.376,-1.078,14.253,6.132,5.532,8.433,41.697,6.713,8.690,-26.658,14.352,43.088,-44.290,-22.063,-0.015
-5.020,-6.341,-2.417,19.281,-3.375,-12.888,8.424,39.427,-2.625,23.285,-24.398,4.407,40.956,-54.974,-42.752,-3.633
-12.899,2.660,-1.581,14.548,-3.509,-8.910,8.855,34.829,4.771,19.390,-26.494,9.008,14.158,-56.355,-44.114,-24.775
-16.030,12.273,-4.814,16.951,-16.095,-7.771,7.643,34.186,17.496,23.741,-35.528,8.285,4.857,-48.891,-52.218,-36.295
-14.559,19.175,-7.327,20.859,-16.617,-4.697,6.897,17.415,6.459,12.913,-34.946,4.608,-13.469,-48.907,-49.760,-48.218
-9.861,15.112,-12.325,26.175,-13.414,-8.853,-0.142,5.504,-1.250,9.500,-34.007,6.098,-9.442,-35.656,-45.253,-60.316
-15.156,24.464,-20.059,26.745,-5.573,6.598,-14.364,8.323,5.507,8.247,-30.406,5.279,-14.990,-29.172,-44.319,-55.759
-20.583,29.261,-31.970,34.721,0.853,3.793,-27.119,5.932,2.851,8.222,-27.039,7.266,-26.723,-21.109,-28.812,-62.128
-17.530,20.448,-21.879,28.538,4.933,11.039,-39.048,-10.804,-0.802,-1.866,-29.571,8.305,-29.175,-5.499,-18.532,-60.605
-15.900,14.410,-26.555,26.576,24.881,-3.651,-39.856,-13.636,0.249,-18.622,-30.722,4.516,-34.608,7.966,-11.185,-55.342
-19.089,11.947,-13.139,22.009,27.996,-0.448,-37.136,-21.980,-17.758,-11.565,-22.603,-1.122,-24.659,15.100,1.237,-36.900
-19.668,-0.743,-16.172,9.734,38.098,-6.372,-31.261,-16.176,-10.256,-6.488,-19.571,-15.059,-25.442,22.085,13.235,-22.959
-14.336,-3.737,0.902,9.781,33.504,-20.099,-28.428,-17.626,-12.354,-15.731,-21.071,-13.675,-22.901,33.798,33.147,-12.013
-14.370,-11.086,1.444,-4.320,40.650,-27.241,-23.395,-14.432,-16.426,-13.398,-24.818,-24.744,-17.750,37.882,31.677,4.218
-11.398,-13.675,10.196,-8.989,39.916,-35.203,-2.879,-3.323,-23.209,-13.428,-19.801,-26.641,-6.145,34.982,33.367,8.392
-10.401,-13.360,16.101,-5.768,35.209,-34.313,4.501,5.473,-17.179,-15.006,-20.709,-21.798,-6.465,31.484,39.147,17.600
-2.897,-19.562,23.625,-13.750,31.904,-41.419,21.208,5.423,-11.486,-19.971,-13.310,-25.675,-0.506,33.909,37.147,29.005
14.288,-13.821,26.673,-9.091,22.450,-44.382,20.130,10.556,-9.943,-14.425,-5.078,-21.341,12.730,18.584,35.924,27.942
15.428,-18.322,28.734,-12.042,13.053,-33.532,10.866,11.664,7.894,-10.319,-3.875,-27.226,17.919,8.829,24.018,24.313
18.273,-10.176,22.281,-1.243,7.370,-29.654,16.375,19.387,6.375,-8.275,1.045,-19.150,22.488,-4.482,20.182,28.712
29.315,-10.636,23.848,9.396,6.939,-24.592,17.999,13.075,14.437,-12.301,1.082,-6.953,33.902,-20.447,22.200,29.124
19.295,-7.471,17.545,4.187,-3.726,-16.533,21.467,14.450,19.123,-8.535,2.198,-1.737,33.674,-24.204,14.102,27.231
15.379,-7.337,-2.803,5.218,-4.584,-7.335,19.382,18.860,31.408,-11.491,-2.222,8.969,41.965,-28.301,6.585,16.742
12.153,-13.986,0.974,18.600,-0.750,2.373,6.635,15.914,42.252,-6.178,-10.991,17.152,47.096,-29.295,-2.390,11.182
2.553,-16.174,-7.557,22.266,6.514,10.781,14.236,13.691,25.830,1.494,-14.259,15.511,54.204,-35.198,-5.367,9.472
1.136,-20.279,-5.571,24.387,-1.483,5.797,4.684,24.043,23.327,5.242,-16.055,23.269,60.839,-38.592,-7.498,-0.641
-9.977,-11.697,-11.996,32.358,4.294,8.303,5.164,22.147,13.197,12.906,-15.527,15.935,55.984,-35.721,-27.400,-11.413
-23.827,-8.847,-15.915,32.171,2.284,8.609,10.155,15.789,14.272,18.602,-26.085,12.920,45.288,-34.133,-24.773,-20.120
-20.167,0.728,-7.139,30.043,0.650,9.995,4.853,17.162,10.978,25.597,-39.272,12.753,30.200,-41.008,-46.704,-22.280
-18.064,6.948,-8.041,28.231,-2.394,-8.022,0.596,27.090,0.758,26.699,-45.156,7.759,20.484,-42.883,-43.900,-32.479
-13.612,12.916,-1.305,15.855,-4.811,2.615,-1.483,27.011,0.491,25.532,-44.022,-0.951,8.059,-36.958,-53.600,-36.271
-17.355,17.088,-12.098,11.657,-5.659,-2.027,3.380,19.810,3.504,20.350,-46.698,-9.552,-14.147,-30.461,-48.850,-35.831
-19.353,25.273,-18.758,16.078,2.052,-1.839,6.484,13.335,-0.169,21.121,-46.631,-11.211,-19.330,-26.225,-44.241,-48.810
-13.029,27.751,-16.464,7.078,3.334,0.250,1.305,8.131,-10.985,14.971,-42.400,-2.636,-34.481,-18.153,-33.958,-50.814
-11.661,23.969,-14.603,-0.214,8.967,-6.027,-8.099,5.408,-8.359,3.992,-28.520,-7.065,-39.379,-21.452,-26.835,-44.121
-17.879,18.174,-24.201,9.497,10.265,-0.319,-17.061,-6.100,6.620,-0.761,-12.865,-7.628,-36.177,-3.066,-17.035,-38.332
-12.626,18.682,-21.893,17.197,16.156,14.185,-19.021,-17.538,-0.705,-11.448,-3.576,-17.663,-39.126,16.099,-4.523,-32.037
-6.032,6.517,-3.115,15.063,15.872,-0.757,-15.059,-27.041,-5.886,-21.771,-13.563,-12.020,-35.151,31.671,7.012,-24.509
-7.817,4.782,-6.302,8.031,24.812,-5.936,-24.084,-29.189,2.364,-21.589,-9.480,-24.213,-14.969,37.807,18.405,-9.200
-6.992,4.823,-3.162,1.246,30.558,-6.237,-20.651,-20.953,8.160,-14.440,-15.517,-18.349,-17.017,44.460,31.475,2.695
-11.737,-6.293,2.747,8.936,27.353,-7.896,-9.413,-7.431,-2.801,-15.572,-10.117,-35.788,-10.141,52.055,40.600,22.084
-10.704,-16.274,2.074,12.414,27.505,-16.443,-4.377,-9.659,-7.366,-4.596,-11.172,-38.375,-3.898,50.689,37.214,26.161
1.463,-18.045,4.779,-0.180,25.818,-18.508,-3.554,-1.983,-5.191,-3.230,-4.118,-36.861,1.791,51.376,38.181,33.275
1.811,-17.060,6.266,-15.044,19.398,-17.954,9.767,3.672,-9.964,-4.849,1.213,-39.063,10.866,33.573,36.349,35.990
3.159,-20.107,17.506,-13.732,15.101,-25.379,9.038,15.933,-1.985,5.734,4.414,-20.823,15.771,19.973,29.648,36.884
5.313,-21.460,19.445,-6.537,11.152,-23.044,14.172,12.287,4.729,5.704,3.973,-20.321,19.355,5.060,25.429,34.159
